Time,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Peak Acceleration,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Peak Velocity,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Band 1,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Damage Accumulation,Machines > Bridgeport Mill 2 > Spindle > X-Axial > RMS Velocity,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Temperature,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Peak Acceleration,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Peak Velocity,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > RMS Velocity,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Temperature,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Band 1,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Damage Accumulation,Machines > Bridgeport Mill 2 > Spindle > Battery Voltage
2020-02-23 05:12:00,0.041687,0.0082436,0.0022807,0.9620818,0.0033768,61.54945984,0.045583,0.0109909,0.0026918,61.54945984,0.0020762,1.0264202,3.115311384
2020-02-23 05:22:00,0.0461504,0.009507,0.0024452,0.9932815,0.0032385,61.619944,0.0442867,0.0094903,0.0030114,61.619944,0.0016566,1.0524915,3.115116119
2020-02-23 05:33:00,0.0410627,0.0112505,0.0027868,1.0176235,0.0032474,62.07792969,0.0502288,0.0088976,0.0036377,62.07792969,0.0031548,1.0280026,3.115116119
2020-02-23 05:43:00,0.0400738,0.0081945,0.0021795,1.0436056,0.0031426,62.18363876,0.0432096,0.0084061,0.0027989,62.18363876,0.0022591,0.9835617,3.115116119
2020-02-23 05:53:00,0.0471528,0.0084685,0.0017463,1.0123946,0.0034321,61.90177078,0.042089,0.0106476,0.0028231,61.90177078,0.0016322,1.0224496,3.114823103
2020-02-23 06:03:00,0.0490759,0.0088065,0.0017008,0.9807005,0.0028429,61.90177078,0.04934,0.010714,0.0031398,61.90177078,0.0028486,0.9885424,3.114432096
2020-02-23 06:13:00,0.0389791,0.0082262,0.0022817,1.0042618,0.0028033,61.9369957,0.0457808,0.0089727,0.0028037,61.9369957,0.0024186,0.9783124,3.1146276
2020-02-23 06:22:00,0.0448348,0.0102958,0.0041329,1.0017344,0.003574,61.9369957,0.0438478,0.0092596,0.0031494,61.9369957,0.0020467,1.0327789,3.1146276
2020-02-23 06:32:00,0.0409115,0.0092534,0.0033407,0.9745392,0.0035066,62.04270477,0.0448833,0.0100655,0.0030384,62.04270477,0.0026119,0.9942529,3.114334583
2020-02-23 06:53:00,0.0443813,0.0077314,0.0021912,0.9875976,0.0032142,61.76083679,0.0388879,0.0102413,0.0028867,61.76083679,0.0017653,1.0331584,3.114529848
2020-02-23 07:03:00,0.0454264,0.0105073,0.0019455,0.998679,0.0030374,61.86654587,0.0453107,0.009819,0.0030868,61.86654587,0.0036402,1.0082491,3.114432096
2020-02-23 07:13:00,0.0438556,0.0084502,0.0031771,0.9626097,0.0037032,62.11314774,0.0422562,0.0096534,0.002783,62.11314774,0.0028606,0.9724967,3.114920616
2020-02-23 07:23:00,0.0523235,0.0095828,0.0045318,1.0518281,0.0028785,62.35979424,0.0445125,0.0108488,0.0029918,62.35979424,0.0030791,1.0080331,3.1146276
2020-02-23 07:32:00,0.0473902,0.0116847,0.0028375,1.0176067,0.003379,62.35979424,0.0498194,0.0119924,0.0034324,62.35979424,0.0013339,1.0340051,3.1146276
2020-02-23 07:42:00,0.0439275,0.0087403,0.0024121,0.9517979,0.0034265,62.28930664,0.0583112,0.0103628,0.0032278,62.28930664,0.0021333,1.0040158,3.113943815
2020-02-23 07:53:00,0.046024,0.0086429,0.0017664,1.0438752,0.0026799,61.619944,0.0476321,0.0088879,0.003073,61.619944,0.0017713,1.0472422,3.114041567
2020-02-23 08:03:00,0.0410594,0.0092879,0.0018079,1.029188,0.0029853,61.619944,0.0477372,0.0095937,0.0028292,61.619944,0.0018438,1.0169901,3.114529848
2020-02-23 08:13:00,0.043317,0.0086304,0.0022011,1.0056716,0.0033934,62.04270477,0.046564,0.0121177,0.0032441,62.04270477,0.0036295,1.0360838,3.113650799
2020-02-23 08:23:00,0.0465372,0.0081871,0.0028261,1.007862,0.0032437,62.18363876,0.0417649,0.0114659,0.0029339,62.18363876,0.0013862,1.0179944,3.114432096
2020-02-23 08:33:00,0.0426476,0.0087752,0.0023619,0.9742472,0.0035774,61.72561188,0.0427836,0.0094921,0.003068,61.72561188,0.0036262,0.994323,3.113748312
2020-02-23 08:42:00,0.0430183,0.00797,0.0015914,0.998196,0.0026896,61.72561188,0.0476364,0.0085957,0.0025988,61.72561188,0.0016118,1.0225022,3.113748312
2020-02-23 08:52:00,0.042655,0.0100045,0.0036335,0.9884738,0.0036926,62.32457275,0.0451857,0.0114376,0.003051,62.32457275,0.0026412,0.9410127,3.113553047
2020-02-23 09:03:00,0.0457839,0.0121435,0.0033215,1.0139672,0.0034694,62.21886024,0.0441534,0.0096557,0.0037125,62.21886024,0.0044466,0.9994497,3.113553047
2020-02-23 09:13:00,0.0440838,0.0090279,0.0021067,1.0027735,0.0029253,61.9369957,0.0456053,0.0089832,0.0031252,61.9369957,0.0020968,0.9882387,3.113846302
2020-02-23 09:23:00,0.0419301,0.0092097,0.0042541,0.972169,0.0037802,61.9369957,0.042074,0.011351,0.0030609,61.9369957,0.0014692,0.9600129,3.113357782
2020-02-23 09:33:00,0.0457992,0.0118699,0.0022956,0.9899229,0.0028769,61.40852585,0.0450011,0.0120762,0.00329,61.40852585,0.0028975,1.0020305,3.113260031
2020-02-23 09:43:00,0.0528335,0.007813,0.0043985,1.0184941,0.0030798,61.76083679,0.0415969,0.0099698,0.0033323,61.76083679,0.0028121,0.9551256,3.114236832
2020-02-23 09:52:00,0.0501996,0.0098359,0.0027853,0.977179,0.0029966,61.76083679,0.0435534,0.0096461,0.0031143,61.76083679,0.0017108,1.0087571,3.114236832
2020-02-23 10:02:00,0.0436573,0.0089596,0.0020369,0.983638,0.0026933,61.97225838,0.0499287,0.0075353,0.0032082,61.97225838,0.0022006,0.9850448,3.113553047
2020-02-23 10:13:00,0.0429642,0.009848,0.0025677,0.9803186,0.0035126,61.83132439,0.0451504,0.0098253,0.0032787,61.83132439,0.0027852,1.0422556,3.113455296
2020-02-23 10:23:00,0.0494763,0.0118671,0.0039484,1.0458072,0.0031323,61.65516891,0.0500689,0.0102831,0.0034012,61.65516891,0.0038618,0.990224,3.113748312
2020-02-23 10:33:00,0.0412661,0.0111924,0.0030334,0.9824922,0.0034023,61.79610291,0.0417065,0.0100681,0.003328,61.79610291,0.0022804,0.9823647,3.112967014
2020-02-23 10:43:00,0.0500266,0.0077878,0.0026368,0.949849,0.0029001,61.79610291,0.0486759,0.0084695,0.0023555,61.79610291,0.0017416,0.9901247,3.113260031
2020-02-23 10:53:00,0.0438347,0.0086527,0.0033975,0.9916977,0.003393,61.51423492,0.0444901,0.0100467,0.0027339,61.51423492,0.0011984,1.0851492,3.113357782
2020-02-23 11:02:00,0.0394593,0.0079032,0.0038085,0.9816441,0.0032801,61.51423492,0.0457153,0.0090401,0.0025845,61.51423492,0.0026218,0.984782,3.113357782
2020-02-23 11:12:00,0.0444059,0.0088593,0.0030012,1.0187356,0.0031435,61.90177078,0.0439079,0.0105612,0.003087,61.90177078,0.0023063,1.0006876,3.113260031
2020-02-23 11:23:00,0.0516469,0.0092045,0.003593,0.9841996,0.0033168,61.51423492,0.0386284,0.0104297,0.0027021,61.51423492,0.0018931,0.9904459,3.113650799
2020-02-23 11:33:00,0.0440001,0.0094204,0.0032431,0.9628288,0.0035327,62.00747986,0.0404178,0.0107627,0.0027739,62.00747986,0.0013326,1.0637258,3.113357782
2020-02-23 11:43:00,0.0503788,0.0099053,0.0023586,1.0002404,0.0029712,62.39501572,0.0440166,0.0100594,0.0031725,62.39501572,0.0033642,0.997552,3.113064766
2020-02-23 11:53:00,0.0463913,0.0081915,0.0019453,0.9864238,0.0030752,61.83132439,0.0407652,0.0099063,0.0030145,61.83132439,0.0035526,0.9651162,3.113064766
2020-02-23 12:03:00,0.0418208,0.0095076,0.0016111,1.020971,0.0032108,62.11314774,0.05217,0.0100097,0.0028653,62.11314774,0.0022845,0.9960163,3.113357782
2020-02-23 12:12:00,0.0427005,0.0077818,0.0041041,1.0051829,0.0035167,62.11314774,0.0403555,0.0137569,0.0027621,62.11314774,0.0028685,1.020949,3.113357782
2020-02-23 12:22:00,0.0430907,0.0092279,0.0015622,0.9709446,0.0034207,62.00747986,0.0421579,0.012263,0.0030743,62.00747986,0.0023391,1.0421097,3.112478495
2020-02-23 12:32:00,0.0406462,0.0083409,0.0016672,1.0035261,0.0031558,62.11314774,0.0451006,0.0096758,0.0028506,62.11314774,0.002469,1.0327147,3.112869501
2020-02-23 12:43:00,0.0417578,0.0082485,0.0022853,1.0046438,0.0030364,62.11314774,0.0557758,0.008511,0.0026045,62.11314774,0.0018762,1.0282303,3.112380981
2020-02-23 12:53:00,0.0427021,0.0085044,0.002666,0.9721129,0.0036531,62.04270477,0.0469336,0.0143981,0.0030246,62.04270477,0.0026462,1.0348576,3.112673998
2020-02-23 13:03:00,0.0437117,0.0115126,0.0024695,1.0103108,0.0034452,62.04270477,0.0462237,0.0113725,0.0033008,62.04270477,0.0019491,0.9804495,3.112673998
2020-02-23 13:13:00,0.0580684,0.0113019,0.004669,1.0186233,0.0034483,62.04270477,0.0591973,0.0128467,0.0027004,62.04270477,0.0023917,0.9840054,3.112771511
2020-02-23 13:23:00,0.0416693,0.008926,0.0018508,1.0029251,0.0028872,62.07792969,0.0423368,0.0078695,0.0029275,62.07792969,0.0022698,1.0074375,3.112673998
2020-02-23 13:32:00,0.0418782,0.0108529,0.0026348,1.0293452,0.002921,62.07792969,0.040975,0.0088936,0.0036544,62.07792969,0.0041597,0.9805721,3.112673998
2020-02-23 13:42:00,0.0484731,0.0095067,0.002062,0.9819867,0.0032175,62.21886024,0.0384185,0.0091582,0.0032568,62.21886024,0.0024607,0.9954208,3.112576246
2020-02-23 13:53:00,0.0411442,0.0079937,0.0024538,0.9822226,0.0028401,61.86654587,0.0432458,0.0077883,0.0028258,61.86654587,0.0022186,0.9810334,3.112087965
2020-02-23 14:03:00,0.0406794,0.0075604,0.0021665,0.9702931,0.003082,62.07792969,0.0493044,0.0100762,0.0023963,62.07792969,0.0017185,0.992291,3.112185717
2020-02-23 14:13:00,0.0442295,0.0105575,0.0033241,1.0061434,0.0032552,62.25408173,0.0430489,0.0101339,0.0031475,62.25408173,0.0022211,0.9976396,3.112478495
2020-02-23 14:23:00,0.0432462,0.0088414,0.004985,0.9672658,0.0035391,62.21886024,0.0470018,0.0106434,0.002926,62.21886024,0.0017045,0.9496895,3.112185717
2020-02-23 14:33:00,0.0421092,0.0077995,0.0035085,1.0156634,0.0028622,61.76083679,0.050775,0.0101817,0.0028238,61.76083679,0.0030197,1.0374443,3.112087965
2020-02-23 14:42:00,0.0437609,0.0098128,0.0017743,0.9634859,0.0029548,61.76083679,0.0500414,0.0082381,0.0034982,61.76083679,0.0036555,0.9797838,3.112087965
2020-02-23 14:52:00,0.0477178,0.0095618,0.001565,0.999016,0.0037029,61.9369957,0.0520852,0.0124014,0.0030349,61.9369957,0.0014916,0.9985154,3.112087965
2020-02-23 15:03:00,0.0412145,0.0100793,0.0021771,1.0118161,0.0037943,61.83132439,0.0427929,0.0117453,0.0028882,61.83132439,0.0019825,0.997336,3.1118927
2020-02-23 15:13:00,0.0441647,0.0088532,0.0027626,1.0162363,0.0035119,62.11314774,0.0508532,0.0120449,0.0030808,62.11314774,0.002123,1.0508799,3.111599445
2020-02-23 15:23:00,0.0435048,0.0108158,0.0031364,1.0029644,0.0035797,61.83132439,0.0433268,0.0102151,0.0027691,61.83132439,0.0019731,1.0133407,3.1118927
2020-02-23 15:33:00,0.0489224,0.0108087,0.0026009,1.0143772,0.0032798,61.86654587,0.0398328,0.0102954,0.0031059,61.86654587,0.0026548,1.0306476,3.111501694
2020-02-23 15:42:00,0.045242,0.0096117,0.0026009,1.0143772,0.0032798,61.86654587,0.0398328,0.0102954,0.003367,61.86654587,0.0035348,1.0346299,3.111501694
2020-02-23 15:52:00,0.0413814,0.0090586,0.0024027,0.979712,0.0027699,62.25408173,0.0405574,0.0088498,0.0028277,62.25408173,0.0022408,0.9896401,3.111990213
2020-02-23 16:02:00,0.0449261,0.0090159,0.0023804,1.0015266,0.0029963,62.07792969,0.0517172,0.0101245,0.0031533,62.07792969,0.0022879,1.0058142,3.111599445
2020-02-23 16:13:00,0.0418422,0.00822,0.0028664,0.9743595,0.0029133,62.35979424,0.0451786,0.0105764,0.0029578,62.35979424,0.001872,1.0235824,3.111599445
2020-02-23 16:23:00,0.043633,0.0132411,0.0024714,0.9848848,0.0034824,62.18363876,0.0520852,0.0100227,0.0035773,62.18363876,0.0041073,0.9723682,3.111306429
2020-02-23 16:33:00,0.0386132,0.0083654,0.0038143,1.0411006,0.0033896,62.21886024,0.0453416,0.0096124,0.0027269,62.21886024,0.0023233,0.9864812,3.111306429
2020-02-23 16:43:00,0.0468415,0.0097858,0.0016635,0.9792065,0.0032228,62.35979424,0.0407222,0.0101719,0.0031719,62.35979424,0.0029816,0.9523053,3.111208916
2020-02-23 16:52:00,0.0453889,0.0078984,0.0015116,1.0041046,0.0031855,62.35979424,0.0497901,0.010932,0.0031175,62.35979424,0.0029697,1.0270975,3.111208916
2020-02-23 17:02:00,0.0468162,0.0119497,0.0027444,1.0117824,0.0033537,61.97225838,0.0457968,0.0093755,0.0032584,61.97225838,0.0031085,0.9973068,3.111599445
2020-02-23 17:13:00,0.0464689,0.0101083,0.0024925,1.0345349,0.0028613,62.35979424,0.0479245,0.0110271,0.0031964,62.35979424,0.0021005,0.9976396,3.110817909
2020-02-23 17:23:00,0.0390928,0.010168,0.0011066,0.959032,0.0029162,62.32457275,0.0492509,0.0116152,0.0029464,62.32457275,0.0021354,1.0129787,3.110915899
2020-02-23 17:33:00,0.0407579,0.0126518,0.0028032,1.0715421,0.0033457,62.00747986,0.0417194,0.0099942,0.0035571,62.00747986,0.0022702,0.9975403,3.111013412
2020-02-23 17:43:00,0.0450118,0.0086145,0.0025711,0.9711525,0.0030485,62.39501572,0.0467272,0.0092841,0.0031152,62.39501572,0.0017761,1.0160676,3.111013412
2020-02-23 17:53:00,0.0429881,0.0096422,0.0025619,0.9917538,0.0034657,62.04270477,0.0452498,0.011154,0.0034724,62.04270477,0.0021761,1.0085177,3.111697197
2020-02-23 18:02:00,0.0386907,0.0087286,0.0032678,0.96243,0.003819,62.04270477,0.0410764,0.0120013,0.0031644,62.04270477,0.0027064,0.9712355,3.111697197
2020-02-23 18:12:00,0.0449622,0.0091892,0.0017033,1.0376801,0.0031303,62.18363876,0.0442345,0.0105669,0.0031614,62.18363876,0.0020207,1.0499398,3.111111164
2020-02-23 18:23:00,0.0451301,0.0093629,0.0028393,1.029188,0.0035641,62.14841385,0.0453277,0.0108817,0.0033055,62.14841385,0.0032918,0.9808699,3.11179471
2020-02-23 18:33:00,0.0445613,0.0115488,0.00337,0.9753817,0.003268,62.39501572,0.0456184,0.0095352,0.0033372,62.39501572,0.0027969,1.009341,3.111111164
2020-02-23 18:43:00,0.0467906,0.0087795,0.0021628,1.00215,0.0027485,62.46546555,0.0501153,0.0083528,0.0028768,62.46546555,0.0022389,1.0118518,3.111013412
2020-02-23 18:53:00,0.0432171,0.0075127,0.0017904,1.0200555,0.0034637,62.50072823,0.0438648,0.0100886,0.0027101,62.50072823,0.0015087,1.0470495,3.110720396
2020-02-23 19:02:00,0.0451221,0.0105907,0.0036324,1.0125743,0.003498,62.50072823,0.052901,0.0098359,0.0036771,62.50072823,0.0039579,0.9902474,3.110720396
2020-02-23 19:12:00,0.0479649,0.0109426,0.0017714,1.0244083,0.0029283,62.35979424,0.0409998,0.0085098,0.003829,62.35979424,0.0032769,0.9619339,3.111208916
2020-02-23 19:23:00,0.0427586,0.0095096,0.0039124,0.9562069,0.0035947,62.43024063,0.045383,0.0099427,0.0032116,62.43024063,0.0017698,1.0429446,3.110622644
2020-02-23 19:33:00,0.0464906,0.0079459,0.0023987,1.0020995,0.0032218,62.78255157,0.0396115,0.0092979,0.0027805,62.78255157,0.001477,1.0140473,3.110720396
2020-02-23 19:43:00,0.040626,0.0093509,0.0025618,1.0312941,0.0028655,62.50072823,0.0480613,0.0089031,0.0027722,62.50072823,0.0013689,0.993307,3.11042738
2020-02-23 19:53:00,0.0412155,0.0109055,0.0020154,0.9957977,0.0027672,62.39501572,0.0505376,0.007489,0.0024752,62.39501572,0.0016222,1.005569,3.110524893
2020-02-23 20:03:00,0.0408523,0.0093657,0.0027946,0.9818969,0.0031555,62.8530426,0.0485224,0.0104985,0.0030675,62.8530426,0.0022428,0.9799006,3.110817909
2020-02-23 20:12:00,0.043539,0.0078438,0.0022271,0.9903216,0.003354,62.8530426,0.0450597,0.0097494,0.0030161,62.8530426,0.0030833,0.9880461,3.110817909
2020-02-23 20:22:00,0.0388931,0.0104012,0.0018156,1.0141132,0.0031688,62.39501572,0.0434944,0.0114507,0.0029029,62.39501572,0.0017288,0.9586348,3.111013412
2020-02-23 20:33:00,0.0446676,0.0102089,0.0017688,0.9622727,0.0033866,62.6063961,0.0452333,0.0118073,0.0030997,62.6063961,0.0022307,1.0611624,3.11042738
2020-02-23 20:43:00,0.0454057,0.0082292,0.0023356,0.9804309,0.0032102,62.71210861,0.0463367,0.0095881,0.0022532,62.71210861,0.0015075,0.9982118,3.110232115
2020-02-23 20:53:00,0.0468318,0.010613,0.0021227,0.965081,0.0027485,62.78255157,0.05634,0.0076329,0.0030445,62.78255157,0.0024472,1.0457707,3.110720396
2020-02-23 21:03:00,0.0449328,0.0091489,0.0038281,1.0145682,0.0037165,63.09964447,0.0486149,0.0101203,0.0031741,63.09964447,0.0028052,0.9694371,3.110329628
2020-02-23 21:12:00,0.0513308,0.0084382,0.0025517,1.0151073,0.003189,63.09964447,0.0473004,0.0101955,0.003127,63.09964447,0.0021293,1.0136969,3.110329628
2020-02-23 21:22:00,0.0478656,0.0095798,0.0016567,1.047846,0.0028964,62.81777649,0.0444228,0.0092431,0.0026826,62.81777649,0.0019844,0.9893657,3.110036612
2020-02-23 21:33:00,0.0458658,0.0111169,0.0016028,0.9946969,0.0029244,62.95871048,0.0453855,0.0097826,0.0030104,62.95871048,0.0030232,0.9832697,3.109548092
2020-02-23 21:43:00,0.0410779,0.0076941,0.0023706,0.9677938,0.0032167,62.88826408,0.0502607,0.0088394,0.0027285,62.88826408,0.0023353,0.9979315,3.110524893
2020-02-23 21:53:00,0.0471423,0.0079852,0.0012891,1.0179942,0.0028158,62.50072823,0.0432016,0.0089602,0.0025323,62.50072823,0.0015181,1.0505237,3.111111164
2020-02-23 22:03:00,0.0446013,0.0143154,0.0015271,0.9848455,0.0033176,62.74733009,0.0502445,0.0107802,0.0031336,62.74733009,0.0026206,0.9932545,3.110134363
2020-02-23 22:13:00,0.042199,0.0107168,0.0029504,0.9950957,0.0034255,62.46546555,0.040498,0.0102034,0.0030186,62.46546555,0.0017366,1.0472947,3.11042738
2020-02-23 22:22:00,0.0440125,0.0101655,0.0030209,0.935583,0.0032694,62.46546555,0.043281,0.0116628,0.0029785,62.46546555,0.0018192,1.003899,3.11042738
2020-02-23 22:33:00,0.04118,0.0083603,0.0034348,1.0004482,0.0031738,62.81777649,0.0453514,0.0099717,0.0029867,62.81777649,0.0025098,1.0336547,3.109352827
2020-02-23 22:43:00,0.0454524,0.0099431,0.0032208,0.9883222,0.003383,62.71210861,0.0487599,0.011986,0.0030839,62.71210861,0.0023988,0.9848404,3.110524893
2020-02-23 22:53:00,0.0379848,0.0119749,0.0024482,1.0155623,0.0030473,62.57117462,0.0377763,0.0097103,0.0033694,62.57117462,0.0026149,0.9669088,3.109450579
2020-02-23 23:03:00,0.0432851,0.0094228,0.0036563,0.9597509,0.0036478,62.81777649,0.047821,0.0113216,0.00308,62.81777649,0.0029216,0.9710428,3.110036612
2020-02-23 23:13:00,0.0415421,0.0090909,0.0027327,1.0314346,0.0030103,62.71210861,0.0413315,0.0073069,0.0030956,62.71210861,0.0030032,1.0158457,3.109743595
2020-02-23 23:22:00,0.0431771,0.0110328,0.0019768,0.9917145,0.0035552,62.71210861,0.0406072,0.0100852,0.0030235,62.71210861,0.0018648,0.9574437,3.109743595
2020-02-23 23:32:00,0.0403079,0.0073617,0.0024781,1.0090134,0.0032588,63.02919807,0.0425055,0.0112798,0.0028232,63.02919807,0.0024789,1.0208439,3.109645844
2020-02-23 23:43:00,0.0515621,0.0103218,0.0019269,0.9911136,0.0032356,62.8530426,0.0477418,0.0120665,0.0031575,62.8530426,0.0028238,1.0422615,3.109255314
2020-02-23 23:53:00,0.0423724,0.0074534,0.0028877,1.0088337,0.0031616,62.74733009,0.0414748,0.0105275,0.0029019,62.74733009,0.0027901,0.9993387,3.109548092
2020-02-24 00:03:00,0.0391682,0.0075903,0.0023375,1.0145232,0.0033635,62.6768837,0.0493009,0.0095703,0.0029809,62.6768837,0.0023315,0.9758191,3.109352827
2020-02-24 00:13:00,0.0440157,0.00962,0.0019536,0.967249,0.0031795,62.71210861,0.0388093,0.0098273,0.0027985,62.71210861,0.0016724,1.0058551,3.109352827
2020-02-24 00:23:00,0.0456398,0.009127,0.0018599,0.9740618,0.002977,62.78255157,0.0465606,0.0093918,0.003123,62.78255157,0.0028132,0.9869717,3.109450579
2020-02-24 00:32:00,0.0452371,0.010094,0.0038697,1.0262674,0.0035355,62.78255157,0.0405899,0.0099255,0.0026212,62.78255157,0.002615,1.0304316,3.109450579
2020-02-24 00:42:00,0.0407534,0.0076932,0.0016644,1.0027735,0.0033833,62.74733009,0.0424867,0.0092389,0.0027564,62.74733009,0.0032257,1.0604325,3.109450579
2020-02-24 00:53:00,0.0474905,0.010399,0.0016019,1.0084012,0.0032096,62.74733009,0.0476198,0.010381,0.002828,62.74733009,0.0019914,1.0403696,3.109548092
2020-02-24 01:03:00,0.0429916,0.0074555,0.0039863,0.9638791,0.0033335,62.71210861,0.0441899,0.0111649,0.0024229,62.71210861,0.0018956,0.9389923,3.109157562
2020-02-24 01:13:00,0.046399,0.0118224,0.0027774,0.9690519,0.0030519,62.64161758,0.0448132,0.0089769,0.0035262,62.64161758,0.0026103,1.0349218,3.109059811
2020-02-24 01:23:00,0.040272,0.009409,0.0019004,0.9541737,0.0028035,62.74733009,0.0421286,0.0099529,0.003178,62.74733009,0.0021576,1.0024276,3.109743595
2020-02-24 01:32:00,0.0446342,0.0113514,0.0039036,1.015961,0.0034027,62.74733009,0.0425292,0.0097364,0.0033009,62.74733009,0.0036425,0.9918297,3.109743595
2020-02-24 01:42:00,0.0410991,0.0111776,0.0027687,0.9815149,0.0032278,63.06441956,0.043825,0.0096426,0.0034357,63.06441956,0.004654,1.0334387,3.108766794
2020-02-24 01:53:00,0.0414403,0.0094581,0.0042084,0.9913045,0.0038403,62.71210861,0.0494124,0.0120732,0.0031598,62.71210861,0.0028061,1.0386062,3.109255314
2020-02-24 02:03:00,0.0497753,0.0110321,0.0025246,1.000319,0.0035586,62.57117462,0.0466199,0.0102617,0.0033777,62.57117462,0.0021535,1.0360137,3.108669043
2020-02-24 02:13:00,0.0456521,0.0094241,0.0021329,0.9921526,0.0030847,62.78255157,0.0485767,0.0096151,0.0033537,62.78255157,0.0025697,0.991713,3.108669043
2020-02-24 02:23:00,0.0488632,0.0114224,0.0033881,0.9736069,0.0031179,62.53594971,0.0475418,0.0088179,0.0034249,62.53594971,0.0025999,1.0223212,3.109157562
2020-02-24 02:33:00,0.0453424,0.0081954,0.0031072,0.9882828,0.0031482,62.78255157,0.0566902,0.0109587,0.0029259,62.78255157,0.0037294,1.0021064,3.109255314
2020-02-24 02:42:00,0.0483827,0.0090922,0.0044893,1.0153826,0.0039687,62.35979424,0.0497312,0.0108147,0.0032489,62.35979424,0.0035485,1.0172704,3.109157562
2020-02-24 02:52:00,0.041575,0.0100478,0.0031027,1.0512047,0.0031855,62.35979424,0.0452125,0.0083688,0.0032949,62.35979424,0.0024275,1.0202308,3.109157562
2020-02-24 03:03:00,0.0393827,0.0094051,0.0029842,1.0123047,0.0029488,62.57117462,0.0563074,0.0082497,0.0027377,62.57117462,0.0036622,0.9756206,3.108766794
2020-02-24 03:13:00,0.0449386,0.0102783,0.0024909,1.0150736,0.0032468,62.35979424,0.0390438,0.010055,0.0028315,62.35979424,0.0023774,1.0036947,3.108571291
2020-02-24 03:23:00,0.0440937,0.0077073,0.0024485,0.9977298,0.0035881,62.43024063,0.0505562,0.0118303,0.0026685,62.43024063,0.0020855,1.0237459,3.108962297
2020-02-24 03:33:00,0.0479879,0.0084792,0.0027834,0.9639296,0.0028936,62.46546555,0.0506942,0.0085685,0.0028725,62.46546555,0.0022958,0.9921159,3.108766794
2020-02-24 03:43:00,0.0433498,0.00876,0.0015851,0.9908103,0.0035542,62.43024063,0.0432886,0.0133741,0.0029301,62.43024063,0.0025847,0.9968396,3.108864307
2020-02-24 03:52:00,0.0472282,0.0103043,0.0029654,0.9939162,0.0030585,62.43024063,0.0443188,0.0097011,0.0027678,62.43024063,0.0025627,0.9788379,3.108864307
2020-02-24 04:02:00,0.0494525,0.008073,0.0025942,1.0290475,0.0035575,62.43024063,0.0528499,0.012649,0.0025865,62.43024063,0.0012772,1.0432716,3.108571291
2020-02-24 04:13:00,0.0451678,0.0110123,0.002433,0.9606159,0.003182,62.00747986,0.0380196,0.0101814,0.0032003,62.00747986,0.0017851,1.0142458,3.108962297
2020-02-24 04:23:00,0.0394347,0.009364,0.0025313,0.984312,0.0032935,62.32457275,0.0448684,0.0098844,0.0026911,62.32457275,0.000974,1.034624,3.108766794
2020-02-24 04:33:00,0.0466833,0.0096241,0.003242,1.0057446,0.0032415,62.32457275,0.0493321,0.0090541,0.002781,62.32457275,0.0028068,0.9914794,3.108571291
2020-02-24 04:43:00,0.044376,0.0079261,0.0019579,0.9696416,0.003456,62.11314774,0.0528844,0.0098635,0.0027489,62.11314774,0.0021771,1.0179945,3.108376026
2020-02-24 04:53:00,0.0435465,0.0087153,0.00226,0.9645137,0.0030421,62.53594971,0.0456913,0.0090756,0.0030304,62.53594971,0.0028668,1.0237517,3.108669043
2020-02-24 05:02:00,0.0467223,0.0093904,0.0030495,1.02037,0.0036231,62.53594971,0.0425922,0.0114706,0.0033273,62.53594971,0.0022658,1.0550256,3.108669043
2020-02-24 05:12:00,0.0394088,0.0104758,0.0021774,0.9846995,0.0034396,62.28930664,0.0443704,0.0104042,0.0031065,62.28930664,0.0039421,0.9890036,3.108669043
2020-02-24 05:23:00,0.0469945,0.0099541,0.0020791,0.9421094,0.0032505,62.46546555,0.0507064,0.0095932,0.0029915,62.46546555,0.0022962,1.0285164,3.108571291
2020-02-24 05:33:00,0.0472802,0.0077203,0.0020685,1.001594,0.0032426,62.39501572,0.040743,0.0099084,0.0028223,62.39501572,0.0024092,0.9904926,3.108180761
2020-02-24 05:43:00,0.0457156,0.0091329,0.0029208,1.023358,0.0030496,62.07792969,0.0523606,0.0097526,0.0024729,62.07792969,0.0011806,1.0346882,3.108180761
2020-02-24 05:53:00,0.0446297,0.0099589,0.0015143,1.009839,0.0027289,62.21886024,0.0376036,0.008946,0.0027711,62.21886024,0.0022302,1.0224963,3.108180761
2020-02-24 06:03:00,0.0428862,0.0103288,0.0026547,1.009693,0.0034362,62.25408173,0.0466865,0.0123469,0.0036196,62.25408173,0.0028526,1.0235999,3.10808301
2020-02-24 06:12:00,0.0391185,0.0110035,0.0017832,1.0036553,0.0030255,62.25408173,0.0476315,0.0104716,0.0036012,62.25408173,0.0027654,0.9812553,3.10808301
