Time,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Band 1,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Damage Accumulation,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Peak Acceleration,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Peak Velocity,Machines > Bridgeport Mill 2 > Spindle > X-Axial > RMS Velocity,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Temperature,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Band 1,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Damage Accumulation,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Peak Acceleration,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Peak Velocity,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > RMS Velocity,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Temperature,Machines > Bridgeport Mill 2 > Spindle > Battery Voltage
2020-02-16 05:12:00,0.0029636,1.0410353,0.0445486,0.0104795,0.0036534,61.76083679,0.0036155,0.9902205,0.0444745,0.0084987,0.0030079,61.76083679,3.191599369
2020-02-16 05:22:00,0.0042729,0.9683393,0.0435381,0.0092928,0.0031294,62.14841385,0.002769,0.9902318,0.045693,0.0090291,0.003534,62.14841385,3.191111088
2020-02-16 05:32:00,0.002221,1.0194834,0.042693,0.009296,0.0027132,62.14841385,0.0026465,0.9862777,0.042181,0.0123571,0.0030132,62.14841385,3.191111088
2020-02-16 05:42:00,0.0019225,1.0382209,0.0477932,0.0123345,0.003496,61.97225838,0.0027269,0.9861261,0.0427099,0.0090657,0.0030279,61.97225838,3.191501856
2020-02-16 05:52:00,0.0035145,1.0225898,0.0423068,0.0098064,0.0032847,62.18363876,0.0023341,1.0335239,0.0451341,0.01014,0.0033813,62.18363876,3.190818071
2020-02-16 06:02:00,0.0022806,0.9893073,0.0473025,0.0099281,0.0026858,62.11314774,0.0013655,0.9596891,0.0435301,0.0082081,0.0027594,62.11314774,3.19072032
2020-02-16 06:12:00,0.0013617,0.9809983,0.0413019,0.0105765,0.0035672,62.07792969,0.0032558,0.9993081,0.0423888,0.0096818,0.002917,62.07792969,3.190622568
2020-02-16 06:22:00,0.0047617,0.9764614,0.0454247,0.009575,0.0029818,62.04270477,0.0022011,0.9964886,0.0472819,0.0134833,0.0040719,62.04270477,3.191111088
2020-02-16 06:32:00,0.0019209,1.000162,0.0421276,0.010334,0.0037901,61.69039383,0.0024866,1.0140683,0.0528581,0.009652,0.0029232,61.69039383,3.19072032
2020-02-16 06:42:00,0.0034723,1.0105847,0.052285,0.0114936,0.0037731,61.69039383,0.0050678,0.9954102,0.0426429,0.0118337,0.0037736,61.69039383,3.19072032
2020-02-16 06:52:00,0.0034405,1.0188762,0.0506019,0.0099392,0.003543,61.97225838,0.0032659,0.9762242,0.0430851,0.0089237,0.0033393,61.97225838,3.190427303
2020-02-16 07:02:00,0.0020289,0.9947142,0.0426142,0.0110521,0.0033992,61.76083679,0.0026458,0.9674792,0.0431765,0.0102155,0.0035135,61.76083679,3.190134287
2020-02-16 07:12:00,0.002379,1.0103161,0.0490879,0.010246,0.0030324,61.97225838,0.0023726,1.005402,0.049503,0.0100927,0.0035704,61.97225838,3.189450502
2020-02-16 07:22:00,0.0021124,0.9441716,0.0456635,0.0095,0.0031704,61.9369957,0.002492,1.0305135,0.039873,0.0093749,0.0034373,61.9369957,3.189548254
2020-02-16 07:32:00,0.002529,1.0255677,0.0539223,0.0110055,0.0031415,61.69039383,0.0020149,1.0104681,0.0449178,0.0115904,0.0028991,61.69039383,3.189450502
2020-02-16 07:42:00,0.0028576,1.0054639,0.0465867,0.0112188,0.003169,61.90177078,0.0028413,0.9971626,0.0381008,0.0107085,0.0027251,61.90177078,3.189645767
2020-02-16 07:52:00,0.0036844,0.9848521,0.0440634,0.0102888,0.0030644,61.90177078,0.0026634,1.0212069,0.0492291,0.0088264,0.0031526,61.90177078,3.189645767
2020-02-16 08:02:00,0.0022817,1.0074024,0.0463803,0.0101357,0.0031698,62.07792969,0.0020111,1.0089123,0.0461944,0.0088949,0.0030111,62.07792969,3.189059973
2020-02-16 08:12:00,0.0029339,0.9913451,0.0448739,0.0095849,0.0034572,62.18363876,0.0032162,0.9810375,0.0410128,0.012835,0.0035626,62.18363876,3.189157486
2020-02-16 08:22:00,0.0028981,0.9859498,0.0429335,0.0096717,0.0032425,62.00747986,0.0017643,0.9597959,0.0435289,0.0096177,0.0032031,62.00747986,3.189450502
2020-02-16 08:32:00,0.0016983,1.0361013,0.0457132,0.0074914,0.0027527,62.00747986,0.0023167,0.9986172,0.0425979,0.0097393,0.0025108,62.00747986,3.188668966
2020-02-16 08:42:00,0.0020697,1.0226015,0.0475858,0.0090749,0.0031301,61.65516891,0.0030291,1.0134842,0.0516738,0.0089497,0.0028401,61.65516891,3.188766718
2020-02-16 08:52:00,0.0025579,0.9952047,0.0481995,0.0097696,0.0032452,62.07792969,0.0022195,1.0014536,0.0510278,0.0094707,0.0030735,62.07792969,3.188180685
2020-02-16 09:02:00,0.0027947,1.0000453,0.0482567,0.0152259,0.0041342,62.07792969,0.0029461,0.9991115,0.0440539,0.0108745,0.0032256,62.07792969,3.188180685
2020-02-16 09:12:00,0.0036598,1.0027312,0.0407279,0.0087728,0.0034074,61.97225838,0.002512,0.9800434,0.0540295,0.0110364,0.0037469,61.97225838,3.188278437
2020-02-16 09:22:00,0.0018752,1.0087337,0.0470534,0.013469,0.0041353,61.76083679,0.0021271,1.0105411,0.0417282,0.0106746,0.0031089,61.76083679,3.188083172
2020-02-16 09:32:00,0.0020762,0.9817749,0.0470376,0.0086852,0.0029956,61.65516891,0.0025518,1.0299855,0.0467427,0.0093928,0.0031216,61.65516891,3.187985182
2020-02-16 09:42:00,0.0029489,0.9775942,0.044197,0.0100478,0.0034743,62.18363876,0.0043798,0.9868787,0.0465628,0.0084327,0.0029898,62.18363876,3.186910868
2020-02-16 09:52:00,0.0015154,0.9559898,0.0498823,0.012644,0.0034355,61.83132439,0.0019326,1.0425946,0.0398965,0.0088887,0.0031294,61.83132439,3.187008381
2020-02-16 10:02:00,0.0024001,1.0038231,0.044811,0.0105326,0.002996,61.76083679,0.0036626,0.9773419,0.0435899,0.0093203,0.003342,61.76083679,3.186910868
2020-02-16 10:12:00,0.0026644,0.9887175,0.0524781,0.0104576,0.0033144,61.86654587,0.0034163,1.0210384,0.0448869,0.0077228,0.0028151,61.86654587,3.186813116
2020-02-16 10:22:00,0.0038794,1.0457065,0.0471879,0.0114997,0.0037814,61.97225838,0.0032002,1.0096088,0.0412006,0.0104942,0.0031748,61.97225838,3.186715364
2020-02-16 10:32:00,0.0037345,1.0180295,0.0465212,0.0104806,0.0029993,62.00747986,0.0023804,0.976651,0.0418227,0.0104808,0.0032256,62.00747986,3.187106371
2020-02-16 10:42:00,0.0016653,1.0209081,0.0466872,0.0102053,0.0036884,61.79610291,0.0029026,0.9625423,0.0471806,0.0084099,0.0029056,61.79610291,3.18612957
2020-02-16 10:52:00,0.0037984,1.0080039,0.0440855,0.0088517,0.0029304,61.97225838,0.0019829,1.0106478,0.0428794,0.0127057,0.0039452,61.97225838,3.1865201
2020-02-16 11:02:00,0.0022138,1.0064916,0.0485708,0.0107589,0.0032676,62.11314774,0.001485,0.9924615,0.0461413,0.0083062,0.0027546,62.11314774,3.185738564
2020-02-16 11:12:00,0.0021443,0.9735419,0.0462998,0.0095753,0.0033484,62.11314774,0.0017576,1.0153488,0.0434973,0.0098067,0.003213,62.11314774,3.185836315
2020-02-16 11:23:00,0.002545,0.9940311,0.0445946,0.0098899,0.0033942,61.76083679,0.0017968,1.0183818,0.0450174,0.0103652,0.0031082,61.76083679,3.185738564
2020-02-16 11:32:00,0.0028481,1.0326446,0.0487167,0.0113584,0.0038128,61.76083679,0.0048938,1.0237512,0.0432854,0.0085703,0.0030613,61.76083679,3.185738564
2020-02-16 11:42:00,0.0018874,0.9999402,0.045261,0.0113261,0.0036318,61.9369957,0.0013114,1.0074408,0.042219,0.0111462,0.0034545,61.9369957,3.185348034
2020-02-16 11:52:00,0.0031093,1.0284697,0.051541,0.0092683,0.003121,61.83132439,0.0034614,0.9841996,0.0403362,0.0134807,0.0033,61.83132439,3.185738564
2020-02-16 12:02:00,0.0032202,0.9832055,0.0414688,0.0107612,0.0034082,62.07792969,0.0017883,0.9984038,0.0451605,0.0112095,0.0034396,62.07792969,3.185152769
2020-02-16 12:12:00,0.0023413,1.0190046,0.0502445,0.0108034,0.0031001,61.72561188,0.0019298,1.010513,0.0454614,0.0080327,0.002459,61.72561188,3.185054779
2020-02-16 12:22:00,0.0017808,0.9937566,0.0467492,0.0118163,0.0035986,61.86654587,0.0028923,0.9955618,0.0430566,0.0077767,0.0022978,61.86654587,3.184664249
2020-02-16 12:32:00,0.002016,1.0048041,0.0510108,0.0075715,0.0028053,61.9369957,0.0019591,0.9830426,0.0418458,0.0072007,0.0025048,61.9369957,3.184664249
2020-02-16 12:42:00,0.0028261,0.9500515,0.0372836,0.0105756,0.0034713,61.9369957,0.0026078,0.9720286,0.0429692,0.0130392,0.0036605,61.9369957,3.184664249
2020-02-16 12:52:00,0.0017556,1.0365275,0.0440861,0.0095714,0.0029307,62.00747986,0.0031342,1.0004763,0.0383111,0.0086546,0.0028081,62.00747986,3.184273481
2020-02-16 13:02:00,0.0014777,1.014964,0.0429424,0.0106061,0.0036012,61.86654587,0.003684,1.0260315,0.0466207,0.0079713,0.0030058,61.86654587,3.184761763
2020-02-16 13:12:00,0.0027559,0.9689349,0.0447953,0.0091921,0.0034339,62.18363876,0.0043274,0.95496,0.0434703,0.010072,0.0034735,62.18363876,3.183589697
2020-02-16 13:22:00,0.0026165,1.0250422,0.0451508,0.0137677,0.0037833,61.76083679,0.0019325,1.0139223,0.0457312,0.010174,0.0028786,61.76083679,3.183784962
2020-02-16 13:32:00,0.0022451,1.0322826,0.0502122,0.0137796,0.0037225,61.72561188,0.0020617,1.0007515,0.0465587,0.0113641,0.0032758,61.72561188,3.183980465
2020-02-16 13:42:00,0.0021109,1.0340343,0.0424378,0.0127168,0.0034213,61.97225838,0.002305,1.0205104,0.0408861,0.009486,0.0030143,61.97225838,3.183687449
2020-02-16 13:52:00,0.0022187,0.9956602,0.0447005,0.0098041,0.0028158,61.97225838,0.0023496,0.9762017,0.0479398,0.0103647,0.0030424,61.97225838,3.183687449
2020-02-16 14:02:00,0.0026209,1.0047282,0.0441256,0.0093807,0.0032654,61.65516891,0.0030633,0.988148,0.0509622,0.0109605,0.0032174,61.65516891,3.183394432
2020-02-16 14:12:00,0.0016327,0.987865,0.0434439,0.0089321,0.0029191,61.97225838,0.0019235,0.9885019,0.044689,0.009346,0.0033038,61.97225838,3.182905912
2020-02-16 14:22:00,0.003336,1.0092067,0.0464231,0.0091229,0.0031304,61.97225838,0.0027439,0.9822844,0.0413204,0.009586,0.0030346,61.97225838,3.182905912
2020-02-16 14:32:00,0.002921,1.0015926,0.0453136,0.0097895,0.0030113,62.04270477,0.0021497,0.97441,0.0445948,0.0108066,0.0032471,62.04270477,3.183199167
2020-02-16 14:42:00,0.0012362,1.0070054,0.0451129,0.0087476,0.0032843,62.00747986,0.0021472,0.9594926,0.0470973,0.0114829,0.0034397,62.00747986,3.182808161
2020-02-16 14:52:00,0.0026012,1.0287149,0.0452478,0.0084535,0.0026521,62.18363876,0.0020496,1.010631,0.0483014,0.008145,0.0026705,62.18363876,3.182417631
2020-02-16 15:02:00,0.0018169,0.9899029,0.046456,0.0096128,0.0031966,62.18363876,0.0043797,1.0071768,0.0401252,0.0120134,0.0035718,62.18363876,3.182417631
2020-02-16 15:12:00,0.0018958,1.0030173,0.040883,0.0083206,0.0027338,62.14841385,0.0016983,1.0252452,0.0428764,0.0087346,0.0028766,62.14841385,3.182124376
2020-02-16 15:22:00,0.0036436,1.0327555,0.0439281,0.0099203,0.0032696,61.9369957,0.0021252,0.9532695,0.0512362,0.0111779,0.0035916,61.9369957,3.182612896
2020-02-16 15:32:00,0.0025245,1.0109759,0.05182,0.0099701,0.0032942,61.90177078,0.0034776,0.9904564,0.0453007,0.0098434,0.0029994,61.90177078,3.182124376
2020-02-16 15:42:00,0.0014408,1.0329132,0.0465656,0.0102157,0.0032099,61.86654587,0.0032722,0.9947025,0.0422439,0.012193,0.0033552,61.86654587,3.182808161
2020-02-16 15:52:00,0.0019535,1.0229284,0.0404521,0.0089254,0.0026359,62.00747986,0.0017193,0.9575492,0.0418382,0.007389,0.0027545,62.00747986,3.181343079
2020-02-16 16:02:00,0.0018557,1.0474173,0.0491541,0.0100158,0.0036126,61.72561188,0.0039837,1.0139166,0.0524324,0.0073544,0.00254,61.72561188,3.181636095
2020-02-16 16:12:00,0.002671,1.0164413,0.0453751,0.009542,0.0031501,61.72561188,0.0030356,1.0095077,0.0428087,0.0080143,0.0030689,61.72561188,3.181636095
2020-02-16 16:22:00,0.0024356,0.9903291,0.0648627,0.0109018,0.0035779,61.86654587,0.0027539,0.9890692,0.0433101,0.0085921,0.0028787,61.86654587,3.181733847
2020-02-16 16:32:00,0.0021583,0.9716851,0.0441764,0.0101391,0.0034449,61.79610291,0.0040049,0.956909,0.0462369,0.0128162,0.0030249,61.79610291,3.181538582
2020-02-16 16:42:00,0.0032415,1.0166398,0.0458598,0.0098254,0.0033265,62.00747986,0.0019603,0.9689676,0.0483168,0.0120061,0.0032809,62.00747986,3.181050062
2020-02-16 16:52:00,0.0020409,1.0184032,0.0380905,0.0096624,0.0029988,61.9369957,0.0032154,0.9797513,0.0418529,0.0103851,0.0031867,61.9369957,3.180464029
2020-02-16 17:02:00,0.0019154,0.9985972,0.0427675,0.0094551,0.002887,62.00747986,0.0020399,0.9872831,0.0414921,0.0092128,0.0031721,62.00747986,3.180464029
2020-02-16 17:12:00,0.0023055,1.025591,0.0534529,0.0130257,0.0030359,61.79610291,0.0023794,0.9969997,0.0548924,0.0135326,0.0035568,61.79610291,3.180757046
2020-02-16 17:22:00,0.0021639,1.0100417,0.0436204,0.0092677,0.0032521,61.79610291,0.0022559,1.0220269,0.044276,0.0083031,0.0023156,61.79610291,3.180757046
2020-02-16 17:32:00,0.0025648,0.9937508,0.040241,0.0107791,0.0034392,62.04270477,0.0035076,0.9417893,0.0380587,0.01233,0.0033637,62.04270477,3.180073261
2020-02-16 17:42:00,0.0029767,1.01859,0.0441755,0.0085832,0.0030943,62.07792969,0.0022426,0.9753817,0.0421775,0.0126947,0.0035277,62.07792969,3.179877758
2020-02-16 17:52:00,0.001743,1.0365918,0.0471193,0.008912,0.0026001,61.619944,0.0020632,1.0081934,0.0504773,0.0093718,0.0029373,61.619944,3.179682493
2020-02-16 18:02:00,0.002029,0.9924604,0.0494131,0.0117796,0.0040527,62.00747986,0.0031511,0.9584591,0.0406149,0.0096353,0.0035421,62.00747986,3.179877758
2020-02-16 18:12:00,0.0028134,1.0135685,0.0480187,0.0102943,0.0036853,62.04270477,0.0042812,0.9820878,0.0429809,0.0105292,0.0030552,62.04270477,3.178900957
2020-02-16 18:22:00,0.0025184,0.9902532,0.0459165,0.0095896,0.0034524,62.11314774,0.0016902,0.9830202,0.040927,0.0085378,0.0027962,62.11314774,3.178900957
2020-02-16 18:33:00,0.0039216,1.0599421,0.0463789,0.0092633,0.0034182,62.21886024,0.0027169,0.9935006,0.0454818,0.0093906,0.003273,62.21886024,3.178998709
2020-02-16 18:42:00,0.0017293,1.0429563,0.040328,0.0122559,0.00388,62.21886024,0.0035562,1.0018411,0.0398805,0.0115152,0.0032081,62.21886024,3.178998709
2020-02-16 18:52:00,0.0026015,0.9904693,0.0495822,0.0084029,0.0027338,61.9369957,0.0026028,0.9802961,0.0460981,0.0101935,0.0033295,61.9369957,3.178900957
2020-02-16 19:02:00,0.0015354,1.0521995,0.0525824,0.0101373,0.0032949,61.79610291,0.0033135,0.9913719,0.0477079,0.0083551,0.00264,61.79610291,3.178900957
2020-02-16 19:12:00,0.0017233,0.9722515,0.0468004,0.0102454,0.0035419,62.00747986,0.0022318,0.9681925,0.0421439,0.0076626,0.0024921,62.00747986,3.178315163
2020-02-16 19:22:00,0.0016058,1.029328,0.0419542,0.0089671,0.0029151,61.86654587,0.0034618,1.0060535,0.0420018,0.0088953,0.0027943,61.86654587,3.178412676
2020-02-16 19:32:00,0.0036271,1.069594,0.0415267,0.0078712,0.0026492,62.50072823,0.0020867,1.0320917,0.0410056,0.0111779,0.0033347,62.50072823,3.178119659
2020-02-16 19:43:00,0.0028824,1.0037706,0.0473455,0.0116843,0.0030708,61.97225838,0.0021031,0.9911416,0.046947,0.0086126,0.0029973,61.97225838,3.177924156
2020-02-16 19:52:00,0.0031442,1.0008744,0.0444554,0.0129304,0.0042193,61.97225838,0.004618,0.9606327,0.044807,0.0096506,0.0031105,61.97225838,3.177924156
2020-02-16 20:02:00,0.0021355,1.0196995,0.0492568,0.0093791,0.0031012,61.83132439,0.0025246,0.988075,0.0425993,0.008604,0.0031883,61.83132439,3.178217173
2020-02-16 20:12:00,0.0025674,1.0502901,0.0431357,0.0088788,0.002995,62.00747986,0.0030423,0.9854746,0.048979,0.0100295,0.0030406,62.00747986,3.177924156
2020-02-16 20:22:00,0.0027431,1.0062346,0.0464843,0.0108308,0.0032085,61.90177078,0.0039867,0.9657606,0.041994,0.0085305,0.0028573,61.90177078,3.178315163
2020-02-16 20:32:00,0.0019049,1.0246977,0.0486535,0.0101584,0.0029678,61.9369957,0.0023012,0.9748874,0.0469607,0.0090842,0.0026574,61.9369957,3.177631378
2020-02-16 20:42:00,0.0026129,0.9556628,0.0459076,0.0113089,0.0039951,61.9369957,0.0033492,0.9889175,0.0443601,0.0115913,0.0034541,61.9369957,3.177924156
2020-02-16 20:52:00,0.0018958,1.0441884,0.0459076,0.0113089,0.0039951,61.9369957,0.0033492,0.9889175,0.0450447,0.0091075,0.0031863,61.9369957,3.177924156
2020-02-16 21:02:00,0.0022742,0.9575021,0.0523506,0.0084709,0.002916,61.79610291,0.0025497,1.0422801,0.0595849,0.0092062,0.0026831,61.79610291,3.177338362
2020-02-16 21:12:00,0.0019635,1.0329482,0.044689,0.0087409,0.0028968,61.79610291,0.0036764,0.9951575,0.0479641,0.0076418,0.0031952,61.79610291,3.176947355
2020-02-16 21:22:00,0.0029699,0.9943522,0.0487555,0.0096578,0.0030888,61.97225838,0.0025374,1.0248408,0.0460813,0.0101992,0.0036973,61.97225838,3.177435875
2020-02-16 21:32:00,0.0026108,0.9964017,0.0463802,0.008838,0.0029773,62.25408173,0.0036923,0.967996,0.0457405,0.0104754,0.0030499,62.25408173,3.176654577
2020-02-16 21:42:00,0.0014739,1.0243473,0.044789,0.0078241,0.0024427,61.79610291,0.001136,1.0424317,0.0407002,0.0080285,0.0025703,61.79610291,3.176459074
2020-02-16 21:52:00,0.003825,1.0003431,0.0440581,0.0114379,0.0032977,61.83132439,0.0020179,0.987665,0.0548848,0.0118782,0.0033323,61.83132439,3.176947355
2020-02-16 22:03:00,0.0026624,1.0359728,0.0416267,0.0074437,0.0029463,61.90177078,0.0018372,0.9631489,0.0378897,0.0093963,0.0027941,61.90177078,3.176459074
2020-02-16 22:12:00,0.0022209,1.0066959,0.0620967,0.0122271,0.0037935,61.90177078,0.0038647,0.9630647,0.0472218,0.0095686,0.003104,61.90177078,3.176459074
2020-02-16 22:22:00,0.0030484,1.0361188,0.0521432,0.0085113,0.0027513,61.86654587,0.0028071,1.020825,0.0382202,0.0115865,0.0034573,61.86654587,3.175580025
2020-02-16 22:32:00,0.003041,1.0235299,0.0476848,0.0091935,0.0032111,62.11314774,0.0018203,1.0138998,0.0468249,0.0090394,0.0030966,62.11314774,3.175970554
2020-02-16 22:42:00,0.0016522,0.9827793,0.0426744,0.0085828,0.0030998,62.00747986,0.0021173,1.0241949,0.0460248,0.0088423,0.0027363,62.00747986,3.17538476
2020-02-16 22:52:00,0.0031819,0.9716793,0.039604,0.0085092,0.0028753,62.00747986,0.0017181,0.9642217,0.04115,0.0098445,0.003261,62.00747986,3.17538476
2020-02-16 23:02:00,0.0009896,0.9999343,0.0478855,0.0086104,0.002973,61.79610291,0.0026661,0.9883727,0.0413404,0.0099017,0.0028879,61.79610291,3.17538476
2020-02-16 23:12:00,0.0029956,1.0784284,0.0492875,0.012728,0.003456,62.14841385,0.0030781,0.9717085,0.0451055,0.0097272,0.0035732,62.14841385,3.175482273
2020-02-16 23:22:00,0.002845,0.9539695,0.0466657,0.0105041,0.0031455,62.21886024,0.0015648,0.9822619,0.0451901,0.0118377,0.0037883,62.21886024,3.175091505
2020-02-16 23:32:00,0.0020627,1.0293922,0.0458266,0.0107693,0.0034831,62.28930664,0.0037556,0.9982802,0.0475312,0.010435,0.0029796,62.28930664,3.17489624
2020-02-16 23:42:00,0.004385,0.9985738,0.0418342,0.009706,0.0030698,62.46546555,0.0025241,1.0267111,0.0437305,0.0099391,0.0035166,62.46546555,3.175482273
2020-02-16 23:52:00,0.0036324,1.0118226,0.0476901,0.0098039,0.003327,61.69039383,0.0019274,1.0005999,0.0434224,0.01314,0.0035763,61.69039383,3.175189257
2020-02-17 00:02:00,0.0021564,1.0057033,0.0480899,0.0089403,0.0027263,62.04270477,0.0014751,0.9596105,0.0471385,0.0078535,0.0027362,62.04270477,3.175189257
2020-02-17 00:12:00,0.0029037,1.0016335,0.0594023,0.0099902,0.0035554,62.14841385,0.0047478,0.9990609,0.0501348,0.0093685,0.003148,62.14841385,3.174016953
2020-02-17 00:22:00,0.0035518,1.0133699,0.0467119,0.0108513,0.0032764,62.14841385,0.0026066,1.0053009,0.050228,0.009882,0.0032132,62.14841385,3.174309969
2020-02-17 00:32:00,0.0030961,0.9887292,0.0437685,0.0087228,0.0033362,62.14841385,0.0024359,0.9786224,0.0435142,0.0120224,0.0031977,62.14841385,3.174309969
2020-02-17 00:42:00,0.0032544,1.0517382,0.0434526,0.0094076,0.003057,62.25408173,0.0037498,1.0088225,0.0432821,0.0091223,0.0030357,62.25408173,3.173821688
2020-02-17 00:52:00,0.0018609,1.0093994,0.0463778,0.0093591,0.0031132,62.14841385,0.0016037,1.0195444,0.0384299,0.0086181,0.0031977,62.14841385,3.174114704
2020-02-17 01:02:00,0.0013961,1.0429914,0.0420083,0.0090401,0.0027912,62.04270477,0.0022261,0.9999877,0.0422489,0.0092337,0.0026444,62.04270477,3.174212456
2020-02-17 01:12:00,0.0023524,0.967446,0.0493901,0.0087227,0.0029459,62.18363876,0.0022294,0.9845984,0.0408627,0.009063,0.003259,62.18363876,3.174407959
2020-02-17 01:22:00,0.0038682,0.9971199,0.047753,0.0108974,0.003375,62.18363876,0.0034359,0.9863676,0.0401567,0.0096871,0.0034942,62.18363876,3.173333168
2020-02-17 01:32:00,0.0014084,1.0077353,0.0419734,0.0090779,0.0031315,62.57117462,0.0029369,1.0050875,0.0530773,0.0094879,0.0025533,62.57117462,3.173137903
2020-02-17 01:43:00,0.0031176,1.0395814,0.0429308,0.0102201,0.0029421,62.25408173,0.0025884,1.0261382,0.0477629,0.0104511,0.00334,62.25408173,3.173528671
2020-02-17 01:52:00,0.0035591,1.0202542,0.0528752,0.0114345,0.0031422,62.25408173,0.0020314,0.977881,0.0366352,0.0122477,0.0036536,62.25408173,3.173528671
2020-02-17 02:02:00,0.0031812,0.9818859,0.0463867,0.0098711,0.0031676,62.32457275,0.0027293,1.0296204,0.0470079,0.0088898,0.0030224,62.32457275,3.173724174
2020-02-17 02:12:00,0.0020747,1.0202308,0.047043,0.0091789,0.0029847,62.00747986,0.0024875,0.9990778,0.0450018,0.0096836,0.0032674,62.00747986,3.173137903
2020-02-17 02:22:00,0.0040755,0.9969039,0.0482297,0.0083946,0.002788,62.11314774,0.001927,1.0302663,0.0418823,0.0112084,0.0033185,62.11314774,3.172844887
2020-02-17 02:32:00,0.0014788,1.039015,0.0452275,0.0091066,0.0031072,62.18363876,0.0036248,1.0149108,0.0434277,0.0080183,0.0030246,62.18363876,3.172844887
2020-02-17 02:42:00,0.001511,1.0278683,0.0419776,0.0086659,0.002976,62.07792969,0.001896,1.0307156,0.047234,0.0100293,0.0032328,62.07792969,3.172649622
2020-02-17 02:52:00,0.0032064,1.06205,0.049563,0.0110898,0.0033297,62.07792969,0.0027357,1.0267728,0.0536844,0.0091633,0.0030391,62.07792969,3.172649622
2020-02-17 03:02:00,0.0031205,1.0327672,0.0476574,0.0080819,0.0027788,61.97225838,0.0019155,1.0090752,0.0415939,0.0098127,0.0031519,61.97225838,3.172258854
2020-02-17 03:12:00,0.0035008,0.9939376,0.0442824,0.0120961,0.0038603,62.18363876,0.002757,1.0265931,0.0407416,0.0093847,0.0034481,62.18363876,3.172161102
2020-02-17 03:22:00,0.0036632,0.963925,0.0438575,0.0094404,0.0031225,61.83132439,0.0028074,1.0229761,0.0357194,0.0114683,0.0037626,61.83132439,3.172649622
2020-02-17 03:32:00,0.0019455,0.9906853,0.0434747,0.0109728,0.0030719,62.11314774,0.0023568,1.0072049,0.0466469,0.0084131,0.0028492,62.11314774,3.172161102
2020-02-17 03:42:00,0.0028111,0.9960689,0.0457315,0.0099597,0.00343,61.97225838,0.0032754,1.0086315,0.0514122,0.008826,0.0030679,61.97225838,3.171672821
2020-02-17 03:52:00,0.0016442,1.0005066,0.0474815,0.0077605,0.0029235,62.04270477,0.0019545,0.9886086,0.0394945,0.0112979,0.0030867,62.04270477,3.17255187
2020-02-17 04:03:00,0.0033873,1.0556445,0.0437068,0.0093331,0.0031416,62.04270477,0.0025924,1.039938,0.0483818,0.0100637,0.0035749,62.04270477,3.17255187
2020-02-17 04:12:00,0.0015341,0.9301579,0.0462445,0.0099023,0.0034671,62.00747986,0.0026222,0.9671142,0.0410182,0.0090406,0.0029784,62.00747986,3.172454357
2020-02-17 04:22:00,0.0032649,1.0147888,0.0432805,0.0075621,0.0027932,62.35979424,0.0020591,1.015551,0.041507,0.0105394,0.0032354,62.35979424,3.171477556
2020-02-17 04:32:00,0.002032,1.0233488,0.0544765,0.0105403,0.0036951,61.9369957,0.0025209,1.0409096,0.0422379,0.0101421,0.0031348,61.9369957,3.172258854
2020-02-17 04:42:00,0.0028857,1.0260231,0.044209,0.0106783,0.0036287,62.07792969,0.0014314,1.0364333,0.0389479,0.0118142,0.0029238,62.07792969,3.171282053
2020-02-17 04:52:00,0.0040574,0.9797838,0.0520462,0.0084612,0.0028968,62.14841385,0.0032602,1.0105018,0.0441671,0.0117858,0.0038029,62.14841385,3.171282053
2020-02-17 05:02:00,0.0029929,1.010176,0.0434198,0.0091169,0.002941,62.00747986,0.0020226,1.0075475,0.0480904,0.0112949,0.0036577,62.00747986,3.170989037
2020-02-17 05:12:00,0.003012,1.009049,0.0430708,0.0101151,0.003526,61.86654587,0.0028711,1.0128102,0.0568459,0.0098737,0.0032795,61.86654587,3.170891285
2020-02-17 05:22:00,0.0022785,1.0294156,0.045671,0.0089212,0.0029561,61.72561188,0.0021997,0.9967863,0.0399917,0.0073597,0.0025825,61.72561188,3.17108655
2020-02-17 05:32:00,0.0028637,0.9910824,0.0414468,0.0106401,0.0034393,62.11314774,0.002903,0.9819306,0.0541012,0.0100572,0.0032329,62.11314774,3.170598269
2020-02-17 05:42:00,0.0028539,0.9981125,0.0471865,0.0090905,0.0027215,61.97225838,0.002244,1.0184997,0.0436846,0.0089952,0.0027599,61.97225838,3.17069602
2020-02-17 05:52:00,0.0015393,1.04072,0.0419519,0.00917,0.0033015,62.28930664,0.0018231,1.0003134,0.0450912,0.0089062,0.0025753,62.28930664,3.170598269
2020-02-17 06:02:00,0.0021753,0.9533213,0.0412748,0.0097417,0.0032744,61.9369957,0.0024011,0.9845591,0.0442747,0.0093279,0.003228,61.9369957,3.170012236
