Time,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Band 1,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Damage Accumulation,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Peak Acceleration,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Peak Velocity,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Peak Acceleration,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Peak Velocity,Machines > Bridgeport Mill 3 > Spindle > X-Axial > RMS Velocity,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Temperature,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > RMS Velocity,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Temperature,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Band 1,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Damage Accumulation,Machines > Bridgeport Mill 3 > Spindle > Battery Voltage
2020-02-23 05:19:00,0.0033958,0.9838415,0.0491089,0.0153361,0.0437055,0.0197575,0.005099,62.60664673,0.0054067,62.60664673,0.0029839,1.0247976,3.124688625
2020-02-23 05:29:00,0.0034014,0.9766579,0.0433876,0.0137276,0.0441074,0.0159468,0.0047306,62.60664673,0.0051485,62.60664673,0.0024844,1.0254195,3.124688625
2020-02-23 05:39:00,0.0037457,0.98499,0.0519761,0.0194043,0.0440674,0.0128249,0.0060222,62.46002045,0.0046308,62.46002045,0.0042316,1.0412751,3.123809576
2020-02-23 05:49:00,0.0045277,0.9776603,0.0539609,0.0185872,0.0486695,0.0165305,0.0051553,62.49667358,0.0050318,62.49667358,0.0041673,1.0310557,3.124493122
2020-02-23 05:59:00,0.0027737,1.0095897,0.0479979,0.013575,0.0453217,0.0148328,0.0044294,62.34999924,0.0048248,62.34999924,0.0045,1.0448571,3.124591112
2020-02-23 06:09:00,0.0047475,0.9918395,0.047003,0.0150826,0.0419758,0.0153181,0.0049385,62.20332489,0.0053506,62.20332489,0.0044319,1.0568804,3.124493122
2020-02-23 06:19:00,0.0025606,0.9991902,0.0454518,0.0161878,0.0467636,0.0158634,0.0045779,62.53333359,0.0052385,62.53333359,0.0044286,1.0622817,3.124297857
2020-02-23 06:29:00,0.0065726,0.9655901,0.044575,0.020502,0.0472168,0.01579,0.0047481,62.56999359,0.0045362,62.56999359,0.0025793,1.0344983,3.124493122
2020-02-23 06:39:00,0.0035686,1.0060397,0.0491144,0.0145941,0.0438851,0.015993,0.0050975,62.56999359,0.0055488,62.56999359,0.0053425,1.055394,3.124493122
2020-02-23 06:49:00,0.002509,0.9867024,0.0470459,0.0168627,0.0411169,0.0154967,0.0047867,62.31334267,0.005106,62.31334267,0.0029802,1.0187382,3.124591112
2020-02-23 06:59:00,0.0051702,0.9995034,0.051075,0.0146682,0.0517701,0.0144186,0.0048572,62.2766861,0.0049623,62.2766861,0.0039289,1.0536701,3.124004841
2020-02-23 07:09:00,0.0055526,1.0118451,0.0446983,0.0183994,0.0456048,0.0134269,0.0050414,62.20332489,0.0045393,62.20332489,0.0028268,1.0319538,3.123516321
2020-02-23 07:19:00,0.0047186,0.9798112,0.0435672,0.0183119,0.0472468,0.0120198,0.0055393,62.53333359,0.0048374,62.53333359,0.0026189,1.0199434,3.124004841
2020-02-23 07:29:00,0.0047032,0.9840294,0.0486152,0.0143344,0.0416599,0.0149685,0.0047009,62.42331581,0.0046976,62.42331581,0.003255,1.04271,3.123516321
2020-02-23 07:39:00,0.002999,1.0176713,0.0467532,0.0158137,0.0421005,0.0142329,0.0043559,62.49667358,0.0045693,62.49667358,0.0041815,1.0309112,3.123614311
2020-02-23 07:49:00,0.004437,0.9903151,0.0503769,0.015433,0.0456268,0.0143015,0.0050871,62.49667358,0.0049322,62.49667358,0.0045543,1.0288183,3.123614311
2020-02-23 07:59:00,0.0024706,0.9551906,0.0410208,0.0156532,0.0467062,0.0144511,0.0047967,62.16666489,0.0053263,62.16666489,0.003209,1.0373861,3.123418808
2020-02-23 08:09:00,0.0030421,0.9962249,0.0514457,0.0160045,0.0512991,0.0179195,0.0046808,62.34999924,0.0052222,62.34999924,0.003038,1.0514713,3.123614311
2020-02-23 08:19:00,0.0042714,0.9821918,0.0537515,0.0128247,0.0465401,0.0120249,0.0044779,62.31334267,0.0039221,62.31334267,0.0037264,1.0414248,3.123516321
2020-02-23 08:29:00,0.0045155,0.9972064,0.0447115,0.0131664,0.0491913,0.0177203,0.0045343,62.31334267,0.0053958,62.31334267,0.0036939,1.0299021,3.123321056
2020-02-23 08:39:00,0.0024664,0.9733167,0.0441165,0.0133887,0.0452681,0.0148617,0.005183,62.31334267,0.0045716,62.31334267,0.0058763,1.0052878,3.123321056
2020-02-23 08:49:00,0.0038486,0.9791638,0.0504655,0.0156373,0.0423586,0.0144536,0.0050291,62.31334267,0.0050611,62.31334267,0.0033172,1.0401938,3.123516321
2020-02-23 08:58:00,0.005067,0.9787879,0.0465662,0.0178925,0.0403514,0.0128288,0.0052874,62.38665924,0.0053061,62.38665924,0.0027641,1.0465294,3.123418808
2020-02-23 09:09:00,0.0063155,0.9943872,0.0482891,0.0183109,0.0444,0.0124692,0.0057729,62.46002045,0.0046365,62.46002045,0.0027326,1.0491152,3.123223305
2020-02-23 09:19:00,0.0028825,1.0048076,0.0451167,0.015237,0.0454415,0.0157694,0.0048611,62.46002045,0.005608,62.46002045,0.0058188,1.0241189,3.123418808
2020-02-23 09:29:00,0.0035039,0.9919231,0.0520466,0.0161874,0.0458156,0.0167491,0.0041556,62.46002045,0.0047631,62.46002045,0.0043258,1.0594172,3.123321056
2020-02-23 09:39:00,0.0034674,0.9950763,0.0446146,0.0137396,0.0445352,0.0148717,0.0047374,62.20332489,0.0041922,62.20332489,0.0031982,1.0402738,3.123907328
2020-02-23 09:49:00,0.0032201,0.9686599,0.0463346,0.0168789,0.042928,0.017301,0.005152,62.53333359,0.0052633,62.53333359,0.0031733,1.04351,3.122930527
2020-02-23 09:59:00,0.0038682,0.9904822,0.0440035,0.0157944,0.0446354,0.0143096,0.0045714,62.31334267,0.0046339,62.31334267,0.0022321,1.0571901,3.123614311
2020-02-23 10:09:00,0.0037905,1.0027194,0.0458361,0.0211619,0.0440893,0.0170664,0.0052741,62.46002045,0.0048955,62.46002045,0.0034477,1.0406248,3.122930527
2020-02-23 10:19:00,0.0020586,0.9815027,0.047021,0.0130194,0.0462513,0.0141101,0.0047356,62.46002045,0.0043253,62.46002045,0.0031128,1.0175382,3.122930527
2020-02-23 10:29:00,0.0046327,0.985888,0.0466528,0.0165885,0.0439064,0.013767,0.0056265,61.9466774,0.0045289,61.9466774,0.0023484,1.0446197,3.123321056
2020-02-23 10:39:00,0.0042667,0.9923616,0.0504982,0.0150803,0.0468606,0.0144271,0.0054007,62.38665924,0.004503,62.38665924,0.0032576,1.04231,3.123125792
2020-02-23 10:49:00,0.0066519,0.9698502,0.0472869,0.0179849,0.044215,0.0170627,0.0068627,62.68000793,0.0053697,62.68000793,0.00577,1.0518636,3.12263751
2020-02-23 10:59:00,0.0028639,0.9766161,0.0467249,0.0156759,0.0493527,0.0142821,0.0041107,62.46002045,0.0044543,62.46002045,0.0038132,1.0432029,3.122930527
2020-02-23 11:09:00,0.0035796,1.0025105,0.0479885,0.0145591,0.0407654,0.0162155,0.0051631,62.42331581,0.0049477,62.42331581,0.0032265,1.0385732,3.12263751
2020-02-23 11:18:00,0.0028983,1.0050582,0.0528647,0.0121745,0.0460246,0.0180166,0.0042006,62.42331581,0.0050698,62.42331581,0.0038004,1.0452494,3.12263751
2020-02-23 11:29:00,0.005253,0.9668431,0.0443681,0.0162762,0.0418024,0.0133902,0.0051166,62.34999924,0.0048156,62.34999924,0.0053104,1.0297886,3.123321056
2020-02-23 11:39:00,0.0049835,0.9989396,0.0498028,0.0163739,0.0447459,0.0166607,0.005563,62.71666794,0.0055392,62.71666794,0.0046643,1.0473216,3.122735023
2020-02-23 11:49:00,0.0029464,0.9904195,0.0465891,0.0163843,0.050106,0.0113883,0.0052033,62.60664673,0.0041282,62.60664673,0.0027664,1.0874819,3.122832775
2020-02-23 11:59:00,0.0048125,0.9822335,0.0460804,0.0183953,0.0438557,0.0133677,0.0055883,62.49667358,0.0047413,62.49667358,0.0022234,1.0345035,3.12263751
2020-02-23 12:09:00,0.0047961,0.976637,0.0475378,0.0181827,0.0465437,0.0139287,0.005656,62.60664673,0.0053008,62.60664673,0.0053125,1.0408261,3.122442007
2020-02-23 12:19:00,0.0035016,1.0086918,0.0558472,0.0205647,0.0440191,0.0147407,0.00549,62.2766861,0.005102,62.2766861,0.0035961,1.0374867,3.12263751
2020-02-23 12:29:00,0.0055237,0.9870783,0.0427502,0.0161862,0.0523473,0.015652,0.0055108,62.31334267,0.0051584,62.31334267,0.0032717,1.0217705,3.12263751
2020-02-23 12:39:00,0.003061,1.0025105,0.0516008,0.019042,0.049782,0.013838,0.0055032,62.31334267,0.0046543,62.31334267,0.0030667,1.0726844,3.12263751
2020-02-23 12:49:00,0.0056043,0.9977075,0.0524997,0.0230701,0.051226,0.0168269,0.0063144,62.42331581,0.0060637,62.42331581,0.0060681,1.0502017,3.12263751
2020-02-23 12:59:00,0.0036288,0.9912131,0.0453004,0.0164775,0.0452106,0.0180031,0.0053866,62.49667358,0.0050471,62.49667358,0.0039772,1.036697,3.122148991
2020-02-23 13:09:00,0.0062118,0.9962249,0.0444819,0.0176944,0.0396155,0.0145923,0.0055637,62.49667358,0.0046482,62.49667358,0.0031783,1.024715,3.122148991
2020-02-23 13:19:00,0.0043761,0.9871409,0.0503877,0.0144904,0.0430206,0.0168895,0.005524,62.60664673,0.0047657,62.60664673,0.0021976,1.0410197,3.122442007
2020-02-23 13:29:00,0.0045718,0.9731079,0.0477215,0.0160798,0.0432669,0.0151298,0.0052797,62.2766861,0.0054337,62.2766861,0.0038252,1.0164466,3.122442007
2020-02-23 13:39:00,0.0057063,0.9987308,0.0451804,0.0134925,0.0521559,0.0165562,0.0046015,62.46002045,0.0054026,62.46002045,0.0038422,1.0225834,3.122246504
2020-02-23 13:49:00,0.0036506,0.9881642,0.0471333,0.0155051,0.0376282,0.0153387,0.0044374,62.31334267,0.0043159,62.31334267,0.0028039,1.0388803,3.12253952
2020-02-23 13:59:00,0.0041218,0.949782,0.0441655,0.0177768,0.0492,0.017759,0.0044523,62.34999924,0.0051286,62.34999924,0.0025288,1.0355951,3.122344255
2020-02-23 14:09:00,0.0033628,0.9839668,0.0565075,0.014932,0.0454351,0.0143469,0.0055477,62.53333359,0.0049201,62.53333359,0.0039489,1.025466,3.122832775
2020-02-23 14:19:00,0.002685,0.9839042,0.048119,0.0153143,0.0463333,0.020262,0.0053876,62.2766861,0.0049711,62.2766861,0.0022554,1.0152569,3.121855974
2020-02-23 14:29:00,0.005895,0.9896469,0.0530497,0.0212632,0.0452078,0.0187289,0.0055876,62.42331581,0.0052129,62.42331581,0.0033089,1.0165188,3.12253952
2020-02-23 14:39:00,0.0043402,0.9855121,0.050569,0.0155457,0.0449053,0.0156534,0.0061779,62.71666794,0.0046791,62.71666794,0.0021237,1.0492804,3.122051239
2020-02-23 14:49:00,0.0058334,0.9864101,0.0499643,0.0188052,0.0452786,0.0138834,0.0055497,62.42331581,0.00446,62.42331581,0.0033136,1.0168208,3.122246504
2020-02-23 14:59:00,0.0036029,0.9964964,0.0489946,0.0185284,0.0490526,0.01294,0.0053764,62.42331581,0.00394,62.42331581,0.0034935,1.068607,3.122246504
2020-02-23 15:09:00,0.0028785,0.9991693,0.0470424,0.0143948,0.0458375,0.0143128,0.0047543,62.56999359,0.0046769,62.56999359,0.0025681,1.0242092,3.121855974
2020-02-23 15:19:00,0.0043709,0.9710196,0.0474427,0.0168363,0.0472163,0.0172247,0.0057006,62.71666794,0.0052502,62.71666794,0.0064113,1.0523333,3.122051239
2020-02-23 15:29:00,0.0034838,0.9734211,0.0446161,0.0181328,0.0413615,0.0148626,0.0053323,62.34999924,0.0046803,62.34999924,0.0036714,1.0497965,3.121953726
2020-02-23 15:39:00,0.0034783,1.0012993,0.0451617,0.0167804,0.0416826,0.016595,0.0055405,62.53333359,0.0047963,62.53333359,0.0041719,1.0481087,3.121855974
2020-02-23 15:49:00,0.0044986,1.0028447,0.045325,0.0163519,0.0436748,0.0182562,0.0051831,62.38665924,0.0051527,62.38665924,0.0031132,1.0413706,3.121660709
2020-02-23 15:59:00,0.0036493,1.0091512,0.0453891,0.0143814,0.0412505,0.0154827,0.0052066,62.53333359,0.0042911,62.53333359,0.0045192,1.0707412,3.121660709
2020-02-23 16:09:00,0.0057742,0.9879763,0.0459648,0.018914,0.0531374,0.0148843,0.0054351,62.53333359,0.0053807,62.53333359,0.0028718,1.0161033,3.121660709
2020-02-23 16:19:00,0.0056526,0.9935728,0.0547827,0.0165571,0.0443131,0.0144625,0.0052453,62.42331581,0.0042254,62.42331581,0.0036099,1.0512417,3.121562719
2020-02-23 16:29:00,0.0022238,0.9857836,0.0441121,0.0121425,0.0399473,0.0177401,0.0044015,62.38665924,0.0054004,62.38665924,0.0032663,1.0376312,3.121855974
2020-02-23 16:39:00,0.0029593,0.9701216,0.0482671,0.0173289,0.0396667,0.0155844,0.0050307,62.38665924,0.0051066,62.38665924,0.0057304,1.0159485,3.121758223
2020-02-23 16:49:00,0.0030391,0.9967261,0.0469549,0.0155958,0.0440598,0.0151538,0.004887,62.46002045,0.005038,62.46002045,0.0036016,1.0342273,3.12117219
2020-02-23 16:59:00,0.0040012,0.9912966,0.0458776,0.0255693,0.0413357,0.0161717,0.0062671,62.53333359,0.0051611,62.53333359,0.0024733,1.0055561,3.121855974
2020-02-23 17:08:00,0.0042453,1.0006102,0.0540962,0.0175256,0.0471245,0.0120024,0.0051684,62.53333359,0.0045038,62.53333359,0.0023261,1.0310247,3.121855974
2020-02-23 17:19:00,0.0033213,0.9831733,0.0476477,0.0157492,0.0476634,0.0176977,0.0046169,62.31334267,0.0046471,62.31334267,0.0027432,1.0481449,3.121758223
2020-02-23 17:29:00,0.0049523,0.9654439,0.0434325,0.0205179,0.0439315,0.0131976,0.005574,62.42331581,0.0049054,62.42331581,0.0038074,1.0724289,3.121269703
2020-02-23 17:39:00,0.0034855,1.0141213,0.0496053,0.0151481,0.0428006,0.0121969,0.0049092,62.46002045,0.0040962,62.46002045,0.0028666,1.0246376,3.120976925
2020-02-23 17:49:00,0.0035052,0.9894798,0.0473834,0.0208754,0.0402081,0.0159417,0.005776,62.46002045,0.0050995,62.46002045,0.004566,1.0432132,3.120976925
2020-02-23 17:59:00,0.0026039,0.9876421,0.0495694,0.0139765,0.043977,0.0162399,0.004522,62.34999924,0.0038803,62.34999924,0.0029021,1.0573811,3.120976925
2020-02-23 18:09:00,0.003479,0.9924869,0.046205,0.0140305,0.0409218,0.0138742,0.0048004,62.75332451,0.0042892,62.75332451,0.0024937,1.0143872,3.120781422
2020-02-23 18:19:00,0.0041405,0.9717505,0.06024,0.0161484,0.0430837,0.0141759,0.0053577,62.75332451,0.0050356,62.75332451,0.0048408,1.0199588,3.120781422
2020-02-23 18:29:00,0.0046927,0.9604321,0.0501598,0.0180173,0.0434198,0.0151217,0.0053384,62.68000793,0.0046425,62.68000793,0.0056231,1.002671,3.12117219
2020-02-23 18:39:00,0.0048572,0.9524341,0.0457719,0.0185358,0.0419166,0.0129718,0.0060382,62.71666794,0.0043231,62.71666794,0.0039181,1.020044,3.121269703
2020-02-23 18:49:00,0.0023642,0.963481,0.0461703,0.0180364,0.0467585,0.014982,0.0055727,62.82668228,0.0046736,62.82668228,0.0034136,1.0176337,3.121269703
2020-02-23 18:59:00,0.0037501,0.9698919,0.0433386,0.0167554,0.0386093,0.0163706,0.0056587,62.78998108,0.0042955,62.78998108,0.0043395,1.0400029,3.120781422
2020-02-23 19:09:00,0.0035981,1.001007,0.0443239,0.0176476,0.0463279,0.0164875,0.0047776,62.68000793,0.0047132,62.68000793,0.0030669,1.0298867,3.121074438
2020-02-23 19:18:00,0.0054224,1.0012993,0.0439945,0.0198536,0.0463279,0.0164875,0.0056998,62.68000793,0.0047132,62.68000793,0.0030669,1.0298867,3.121074438
2020-02-23 19:29:00,0.0054186,0.9879763,0.0467328,0.0177073,0.0440562,0.0130628,0.0060799,63.01001663,0.0050428,63.01001663,0.0041772,1.004271,3.120488405
2020-02-23 19:39:00,0.0029383,0.9911086,0.0468283,0.0219891,0.0487742,0.0134032,0.0060907,62.78998108,0.0041806,62.78998108,0.0033238,1.056083,3.120781422
2020-02-23 19:49:00,0.0020773,0.9893545,0.0496439,0.0167737,0.0430194,0.0167229,0.0048097,62.75332451,0.0053529,62.75332451,0.0060037,1.0536056,3.120488405
2020-02-23 19:59:00,0.0059563,0.9422434,0.0536385,0.0174868,0.0412415,0.0173498,0.0061023,63.04667664,0.0045237,63.04667664,0.0043981,1.0306867,3.120976925
2020-02-23 20:09:00,0.0048873,1.0040558,0.0511363,0.0154266,0.0411077,0.0122385,0.0046555,63.04667664,0.0047164,63.04667664,0.0032598,1.0067974,3.120292902
2020-02-23 20:19:00,0.0054261,0.9939487,0.0462373,0.0128306,0.0452905,0.014203,0.005193,62.93665543,0.0041186,62.93665543,0.0030784,1.0780367,3.121269703
2020-02-23 20:29:00,0.0031399,0.9789132,0.0495215,0.0137153,0.041498,0.014086,0.0046148,62.93665543,0.0041269,62.93665543,0.0016555,1.0157962,3.121269703
2020-02-23 20:39:00,0.0027537,0.9994408,0.0489166,0.01967,0.0421624,0.0134453,0.0054524,62.90000229,0.0046779,62.90000229,0.0030551,1.0360699,3.120390654
2020-02-23 20:49:00,0.0025882,0.9973317,0.0477558,0.0122266,0.0436324,0.0171264,0.0042336,62.71666794,0.0050641,62.71666794,0.0045825,1.0464623,3.120292902
2020-02-23 20:59:00,0.0026449,0.9872662,0.0504209,0.0183327,0.051059,0.0159157,0.0050792,63.04667664,0.0047524,63.04667664,0.0034244,1.0297421,3.120390654
2020-02-23 21:09:00,0.0037763,1.0001299,0.04968,0.012903,0.0481089,0.0131975,0.0049355,62.97331543,0.0045937,62.97331543,0.0023,1.0198092,3.120781422
2020-02-23 21:19:00,0.0051158,1.0187781,0.060091,0.0139881,0.0535049,0.0217505,0.0052183,63.11998978,0.0048859,63.11998978,0.0039134,1.0859335,3.120097637
2020-02-23 21:29:00,0.0026688,0.9928001,0.0462625,0.0141121,0.0444063,0.0165508,0.004604,63.11998978,0.0042346,63.11998978,0.0037931,1.0322118,3.120097637
2020-02-23 21:39:00,0.0028804,0.9726693,0.048872,0.0139002,0.0411581,0.014453,0.0052456,62.97331543,0.004899,62.97331543,0.002467,1.0110865,3.120390654
2020-02-23 21:49:00,0.0028955,1.0029282,0.0467771,0.016233,0.0484821,0.0156436,0.0053009,63.04667664,0.0045734,63.04667664,0.0027491,1.0259899,3.120292902
2020-02-23 21:59:00,0.0040878,0.978412,0.0432932,0.0174527,0.0483597,0.0187815,0.0058009,63.15664978,0.006337,63.15664978,0.0059812,1.0474378,3.120195389
2020-02-23 22:09:00,0.0027343,0.9662792,0.0529302,0.0148569,0.0484318,0.0204428,0.0049079,63.15664978,0.0048539,63.15664978,0.0040561,1.0516055,3.120585918
2020-02-23 22:19:00,0.0029158,0.9897722,0.0448247,0.0154703,0.0457406,0.0143748,0.0045701,63.15664978,0.0043459,63.15664978,0.0046291,1.00776,3.120585918
2020-02-23 22:29:00,0.0073132,0.9864936,0.0455886,0.0209824,0.0441953,0.0151415,0.0062199,63.26666756,0.0047104,63.26666756,0.002699,1.0484313,3.119707108
2020-02-23 22:39:00,0.004743,0.9832568,0.0459066,0.0155867,0.0475895,0.0188796,0.0050951,63.26666756,0.0057401,63.26666756,0.004045,1.0673889,3.119707108
2020-02-23 22:49:00,0.0038515,0.9897304,0.0565732,0.0209238,0.0485017,0.01291,0.004489,63.19335098,0.0045052,63.19335098,0.0045298,1.0402738,3.119707108
2020-02-23 22:59:00,0.0038582,0.9667804,0.0471206,0.0141299,0.0460912,0.0129993,0.0045122,63.11998978,0.0049655,63.11998978,0.0045569,1.0306041,3.120292902
2020-02-23 23:09:00,0.0068541,0.9438305,0.0421473,0.0179701,0.0448852,0.0173797,0.005897,63.37668533,0.0053286,63.37668533,0.0043833,1.0156595,3.120390654
2020-02-23 23:19:00,0.0039765,0.9918187,0.0468538,0.0122199,0.0437199,0.0173268,0.0050042,63.04667664,0.005137,63.04667664,0.0043652,1.007871,3.119902372
2020-02-23 23:29:00,0.003277,0.9961622,0.0480944,0.0142241,0.0432123,0.0144874,0.0051341,63.19335098,0.0047021,63.19335098,0.0038626,1.0433835,3.120097637
2020-02-23 23:39:00,0.0042744,0.9881224,0.0480377,0.0171765,0.0395824,0.014879,0.0053215,63.19335098,0.0049479,63.19335098,0.0019243,1.0208518,3.120097637
2020-02-23 23:49:00,0.0045456,0.999232,0.047381,0.0189752,0.0475959,0.0171307,0.0052667,63.23001099,0.0047414,63.23001099,0.0025098,1.0374067,3.120000124
2020-02-23 23:59:00,0.0033277,0.9944916,0.055178,0.0188366,0.047303,0.0141217,0.005595,63.33998413,0.0047953,63.33998413,0.0055571,1.0411926,3.119707108
2020-02-24 00:09:00,0.0036675,1.0049956,0.0526313,0.0149783,0.0486328,0.0123487,0.0045558,62.93665543,0.0038567,62.93665543,0.0027291,1.015164,3.119511604
2020-02-24 00:19:00,0.0042115,1.0110098,0.0538895,0.0160328,0.0463982,0.0154205,0.0051199,63.11998978,0.0051122,63.11998978,0.0058045,1.0527359,3.120292902
2020-02-24 00:29:00,0.003681,0.9980208,0.0456319,0.0151933,0.0401183,0.0160506,0.004916,63.04667664,0.0048661,63.04667664,0.0025134,1.0487075,3.119707108
2020-02-24 00:39:00,0.0061344,1.009548,0.053124,0.0219183,0.0475882,0.017211,0.0063495,62.93665543,0.0060614,62.93665543,0.0063624,1.055621,3.119707108
2020-02-24 00:49:00,0.0023788,0.9643998,0.0433696,0.0168531,0.0436671,0.0118771,0.0051545,62.93665543,0.004177,62.93665543,0.003391,1.0135123,3.119707108
2020-02-24 00:59:00,0.0039072,0.9987517,0.0448022,0.0192371,0.0445452,0.0148079,0.0053637,63.01001663,0.0048352,63.01001663,0.0033682,1.0322506,3.119413853
2020-02-24 01:09:00,0.0025575,0.9784329,0.0459235,0.0142781,0.0447482,0.014985,0.0045993,62.93665543,0.00493,62.93665543,0.0049618,1.0424184,3.119413853
2020-02-24 01:19:00,0.0052282,0.9758644,0.0442285,0.0151249,0.0471836,0.0175701,0.0054258,62.93665543,0.0047441,62.93665543,0.0019268,1.0588443,3.119804621
2020-02-24 01:29:00,0.0047116,1.0028238,0.0438278,0.0193338,0.040529,0.0156035,0.0051694,63.11998978,0.0045487,63.11998978,0.0026498,1.0554327,3.119804621
2020-02-24 01:39:00,0.0061494,1.0034711,0.0436636,0.0144385,0.0419953,0.0160204,0.0053761,63.26666756,0.0047318,63.26666756,0.0024744,1.0263718,3.119511604
2020-02-24 01:49:00,0.0046307,0.9681169,0.0461549,0.0159236,0.0556027,0.0161062,0.0048855,63.26666756,0.0047679,63.26666756,0.0052058,1.0314557,3.119511604
2020-02-24 01:59:00,0.0035622,0.9799156,0.047373,0.0178371,0.0405445,0.0142744,0.005215,63.08333321,0.0051054,63.08333321,0.0057291,1.0696057,3.119316101
2020-02-24 02:09:00,0.0043641,0.9963084,0.0507538,0.0205656,0.0446253,0.0150357,0.0052518,62.78998108,0.0042847,62.78998108,0.0055162,1.0364028,3.119609118
2020-02-24 02:19:00,0.0048027,0.9639822,0.0411091,0.0154025,0.0404944,0.017396,0.005248,63.01001663,0.0053872,63.01001663,0.0035523,1.0313912,3.119804621
2020-02-24 02:29:00,0.0034948,0.9900227,0.0481427,0.0196879,0.0426312,0.0157045,0.0053509,62.82668228,0.0048768,62.82668228,0.0032071,1.0046736,3.119316101
2020-02-24 02:39:00,0.0039798,0.9797276,0.0507114,0.0190366,0.0419378,0.016424,0.005508,62.78998108,0.0054495,62.78998108,0.0049224,1.0465784,3.119218588
2020-02-24 02:49:00,0.0038983,1.0187363,0.0436911,0.0159903,0.0507762,0.0146128,0.0049435,62.78998108,0.0046892,62.78998108,0.0041974,1.0656598,3.119218588
2020-02-24 02:59:00,0.0047088,0.978057,0.0471621,0.0145941,0.0525425,0.0148634,0.0054978,62.64335136,0.0044482,62.64335136,0.0021833,1.058452,3.119120836
2020-02-24 03:09:00,0.0038595,0.9891039,0.0494213,0.0194086,0.0450141,0.0134686,0.0052679,62.64335136,0.0047484,62.64335136,0.0044713,1.0145472,3.118925571
2020-02-24 03:19:00,0.0035677,1.0072509,0.0467277,0.015776,0.0399484,0.0153851,0.0039268,62.75332451,0.0049466,62.75332451,0.0043264,1.0276931,3.119316101
2020-02-24 03:29:00,0.0021017,0.9717922,0.046375,0.0128953,0.0437845,0.0131432,0.0036114,62.93665543,0.0049182,62.93665543,0.0035095,1.0233008,3.119316101
2020-02-24 03:39:00,0.0044558,0.9650681,0.0515536,0.0172984,0.0420327,0.0128983,0.0051994,62.71666794,0.0047554,62.71666794,0.0030563,1.0251253,3.118925571
2020-02-24 03:49:00,0.0032519,0.9973943,0.0478549,0.018673,0.039428,0.0138919,0.0056164,62.75332451,0.0049862,62.75332451,0.0047466,1.027595,3.118925571
2020-02-24 03:59:00,0.005338,1.0010696,0.0420135,0.0162268,0.0425735,0.017053,0.0049993,62.68000793,0.0049641,62.68000793,0.0031921,1.013084,3.118925571
2020-02-24 04:09:00,0.0029338,0.9922781,0.0466774,0.0170603,0.0476981,0.0169395,0.0043317,62.68000793,0.0045414,62.68000793,0.0034851,1.0604675,3.118925571
2020-02-24 04:19:00,0.0044817,0.9741937,0.0497448,0.0153359,0.0418211,0.0167618,0.0050177,62.82668228,0.0055855,62.82668228,0.0042805,1.0165369,3.118632317
2020-02-24 04:29:00,0.0036337,0.9890621,0.0557191,0.0169006,0.0476285,0.0150479,0.0051878,62.75332451,0.0054335,62.75332451,0.0030273,1.017853,3.118437052
2020-02-24 04:39:00,0.0048916,0.9625621,0.0482326,0.0183335,0.0435242,0.0176794,0.0055075,62.38665924,0.004605,62.38665924,0.0035179,1.0385835,3.119218588
2020-02-24 04:49:00,0.0034872,0.9809806,0.0419788,0.0157291,0.0463573,0.0140778,0.0053729,62.64335136,0.0051554,62.64335136,0.0043471,1.0257292,3.118632317
2020-02-24 04:59:00,0.0028686,1.0040767,0.0481419,0.0134218,0.0443521,0.0164208,0.0047239,62.60664673,0.0045454,62.60664673,0.0022133,1.0215872,3.119023323
2020-02-24 05:09:00,0.0035831,0.9779735,0.0518135,0.0156041,0.0449862,0.0128698,0.0050433,62.60664673,0.0044227,62.60664673,0.0032675,1.0386687,3.118632317
2020-02-24 05:19:00,0.0037468,1.036215,0.0452791,0.016329,0.0435514,0.0140441,0.0057377,62.60664673,0.0054455,62.60664673,0.0078041,1.0585733,3.118632317
2020-02-24 05:29:00,0.0032083,0.9948884,0.0513488,0.0136791,0.0440555,0.0159421,0.0048975,63.01001663,0.0046817,63.01001663,0.0040923,1.0398429,3.118437052
2020-02-24 05:39:00,0.0042729,0.9883104,0.0446128,0.019669,0.0422576,0.0122988,0.0058068,62.31334267,0.004326,62.31334267,0.004863,1.0723851,3.1183393
2020-02-24 05:49:00,0.0025874,0.9950555,0.0475688,0.0172986,0.0538819,0.0142575,0.0047815,62.78998108,0.0043976,62.78998108,0.0038353,1.0309938,3.118437052
2020-02-24 05:59:00,0.0043943,0.9775558,0.0483926,0.0192966,0.0511295,0.0151243,0.0053823,62.56999359,0.0042882,62.56999359,0.0041678,1.0401809,3.118241787
2020-02-24 06:09:00,0.0041834,1.0181934,0.050351,0.0136326,0.040163,0.0138607,0.0049702,62.90000229,0.0049402,62.90000229,0.0033354,1.0491539,3.118046522
