Time,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Peak Acceleration,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Peak Velocity,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Band 1,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Damage Accumulation,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > RMS Velocity,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Temperature,Machines > Bridgeport Mill 1 > Spindle > X-Axial > RMS Velocity,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Temperature,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Peak Acceleration,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Peak Velocity,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Band 1,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Damage Accumulation,Machines > Bridgeport Mill 1 > Spindle > Battery Voltage
2020-02-23 05:19:00,0.0467501,0.0131458,0.0019681,0.9648351,0.003422,63.8613987,0.0030941,63.8613987,0.0443288,0.0093274,0.0043419,0.9820921,3.152429819
2020-02-23 05:29:00,0.0412181,0.0083873,0.001668,0.9101841,0.0028578,63.8613987,0.0026237,63.8613987,0.0407113,0.0079921,0.0016997,0.9686232,3.152429819
2020-02-23 05:39:00,0.0501432,0.0090938,0.0025701,0.981266,0.0025685,63.58858414,0.003067,63.58858414,0.0493415,0.008108,0.0013501,1.0184254,3.152234554
2020-02-23 05:49:00,0.0472992,0.0101839,0.0020859,0.98326,0.002459,63.93937759,0.003208,63.93937759,0.0430446,0.0076129,0.001435,1.0281488,3.152527332
2020-02-23 05:59:00,0.0547088,0.0087404,0.0022994,0.9616819,0.0026899,63.78346443,0.0026856,63.78346443,0.0423484,0.0076179,0.0020574,0.9941342,3.152039051
2020-02-23 06:09:00,0.0474013,0.0090461,0.0024547,0.9239718,0.0028914,63.35473328,0.0031695,63.35473328,0.0387682,0.0090445,0.0019329,0.9740775,3.152136803
2020-02-23 06:19:00,0.0527752,0.0094199,0.0024753,0.9809362,0.0032515,64.09529419,0.0029881,64.09529419,0.0419239,0.0087619,0.0017191,0.9788127,3.151941538
2020-02-23 06:29:00,0.0439311,0.0089994,0.0018403,0.9551075,0.0032438,64.25116272,0.0032137,64.25116272,0.0411278,0.0119129,0.0027982,1.0079023,3.151746035
2020-02-23 06:39:00,0.0471078,0.0115376,0.0028331,0.9671279,0.003079,64.25116272,0.0037179,64.25116272,0.0417474,0.0093187,0.001795,1.0339886,3.151746035
2020-02-23 06:49:00,0.0465456,0.0082528,0.0021065,0.9930494,0.0028918,63.70553017,0.0032521,63.70553017,0.0407007,0.0079099,0.0016307,0.9246493,3.151746035
2020-02-23 06:59:00,0.0531387,0.0100704,0.0021831,0.9255484,0.002612,63.15984955,0.0031446,63.15984955,0.0443805,0.0070153,0.0016388,0.9500337,3.151843548
2020-02-23 07:09:00,0.0504713,0.0077746,0.0014347,0.9838679,0.0025017,63.47163467,0.0023659,63.47163467,0.0387821,0.0065398,0.0017269,0.964124,3.151843548
2020-02-23 07:19:00,0.0442259,0.0104898,0.0019779,0.9479818,0.0037028,64.40707932,0.0027523,64.40707932,0.0422573,0.0107342,0.0050859,1.0038921,3.151746035
2020-02-23 07:29:00,0.0448449,0.0094413,0.0025185,0.9723936,0.0027745,63.82243156,0.00339,63.82243156,0.053065,0.0074767,0.0013596,0.9738301,3.151453018
2020-02-23 07:39:00,0.0446811,0.0080387,0.0021419,0.930067,0.0027796,63.70553017,0.0027531,63.70553017,0.0407161,0.0078767,0.0026048,1.0026379,3.151941538
2020-02-23 07:49:00,0.0443813,0.0087913,0.0015669,0.9775357,0.0034355,63.70553017,0.0032056,63.70553017,0.0489972,0.01174,0.0031169,0.9972641,3.151941538
2020-02-23 07:59:00,0.0466845,0.0127613,0.0023714,0.9526138,0.0028124,63.51064987,0.0035263,63.51064987,0.0422752,0.0088025,0.0021018,0.9588998,3.151550531
2020-02-23 08:09:00,0.0478059,0.0126501,0.0027381,1.0315117,0.0027051,63.35473328,0.0030134,63.35473328,0.0499544,0.0091606,0.0020153,1.017315,3.150964737
2020-02-23 08:19:00,0.0462099,0.0095779,0.0025063,0.9703172,0.0030066,63.78346443,0.0028359,63.78346443,0.0383432,0.0083162,0.0041812,0.9745954,3.151648283
2020-02-23 08:29:00,0.0555585,0.009292,0.0026099,0.974707,0.0026107,64.05627899,0.0034635,64.05627899,0.0432984,0.0094835,0.0016484,0.9471167,3.151257753
2020-02-23 08:39:00,0.043714,0.008672,0.0028351,0.926074,0.0029866,64.05627899,0.0027197,64.05627899,0.0429176,0.0077636,0.0032444,0.9492225,3.151257753
2020-02-23 08:49:00,0.051748,0.0082856,0.0030357,0.9443236,0.0028576,63.47163467,0.0030015,63.47163467,0.0408933,0.0115586,0.0025277,0.9572658,3.151550531
2020-02-23 08:58:00,0.0428728,0.0108458,0.0026214,0.9581834,0.0029774,64.13426132,0.0030647,64.13426132,0.0429241,0.0114839,0.0012682,0.9640722,3.151453018
2020-02-23 09:09:00,0.0433311,0.0111058,0.0024521,0.9739239,0.0033121,63.8613987,0.0039837,63.8613987,0.0367362,0.0094116,0.0032344,0.955534,3.151257753
2020-02-23 09:19:00,0.050231,0.0096392,0.0019442,0.9776336,0.0029133,63.8613987,0.0028913,63.8613987,0.0489505,0.0087309,0.0029993,0.9341253,3.151746035
2020-02-23 09:29:00,0.0539959,0.0124941,0.0029695,0.971595,0.0033248,63.8613987,0.00368,63.8613987,0.0490222,0.0108977,0.0034494,0.9643311,3.151453018
2020-02-23 09:39:00,0.0459105,0.0103208,0.0027356,0.9144399,0.0029362,63.51064987,0.0031845,63.51064987,0.0394549,0.0076176,0.0026212,0.9209153,3.151160002
2020-02-23 09:49:00,0.0468087,0.0071424,0.0021969,0.9698329,0.0030565,63.7444973,0.0025058,63.7444973,0.0412006,0.009043,0.0027935,1.0021891,3.151550531
2020-02-23 09:59:00,0.0549525,0.011487,0.0029903,0.9757633,0.0030268,63.70553017,0.003345,63.70553017,0.0436428,0.0079638,0.0024169,0.885353,3.151257753
2020-02-23 10:08:00,0.0419158,0.0097016,0.0031061,0.9721927,0.0029809,63.70553017,0.0029232,63.70553017,0.0413978,0.0081511,0.0025965,0.9687958,3.151257753
2020-02-23 10:19:00,0.044838,0.0090584,0.001512,0.9724503,0.0026275,63.6665184,0.0032022,63.6665184,0.04093,0.0089244,0.0021319,1.0146914,3.151257753
2020-02-23 10:29:00,0.0483035,0.0088135,0.0025566,0.9799882,0.0026486,63.549617,0.0028537,63.549617,0.0395047,0.0075848,0.0027333,0.9811716,3.151160002
2020-02-23 10:39:00,0.0478403,0.0084821,0.0023569,0.9410312,0.0027037,63.7444973,0.0028088,63.7444973,0.042593,0.0085384,0.0014452,0.9377903,3.150866747
2020-02-23 10:49:00,0.0510624,0.0098529,0.0020008,0.987758,0.0034382,63.78346443,0.0032674,63.78346443,0.0457565,0.0091658,0.0045293,0.910093,3.15106225
2020-02-23 10:59:00,0.0451242,0.0110625,0.0031702,0.9617901,0.003372,64.09529419,0.0037315,64.09529419,0.0466922,0.0110194,0.0032261,0.9960328,3.151160002
2020-02-23 11:09:00,0.0458641,0.0094301,0.0024093,0.979272,0.0029234,64.21219559,0.0030691,64.21219559,0.041679,0.009666,0.0024119,0.9943126,3.150476217
2020-02-23 11:18:00,0.0429955,0.0113845,0.0028914,0.9564729,0.0031418,64.21219559,0.003013,64.21219559,0.0490473,0.0093199,0.0023632,0.9734792,3.150476217
2020-02-23 11:29:00,0.0434991,0.0097138,0.0018982,0.9517636,0.002756,64.05627899,0.002687,64.05627899,0.0440587,0.0084109,0.0016673,0.9766954,3.150964737
2020-02-23 11:39:00,0.0484336,0.0093717,0.0020771,0.9413198,0.0028859,63.6665184,0.0028654,63.6665184,0.0459457,0.0090303,0.0020698,1.0068724,3.150964737
2020-02-23 11:49:00,0.0487885,0.0102106,0.0022355,0.9444421,0.0030591,63.90041046,0.0033905,63.90041046,0.0457018,0.0106623,0.002012,1.0051291,3.150671482
2020-02-23 11:59:00,0.0428693,0.0098869,0.0024754,0.9382438,0.0029092,63.82243156,0.0032831,63.82243156,0.0432341,0.0088119,0.0026519,0.9939558,3.150476217
2020-02-23 12:09:00,0.0440334,0.0089085,0.0022963,0.9629236,0.0031573,63.549617,0.003375,63.549617,0.0436028,0.0092579,0.0027841,0.9627892,3.150671482
2020-02-23 12:19:00,0.0432475,0.0083613,0.0027624,0.9443854,0.0032244,63.90041046,0.0031247,63.90041046,0.042681,0.0093694,0.0030111,0.9770694,3.150866747
2020-02-23 12:28:00,0.0437453,0.0086995,0.0011575,0.9178611,0.0032244,63.90041046,0.0029418,63.90041046,0.042681,0.0093694,0.0030111,0.9770694,3.150866747
2020-02-23 12:39:00,0.0410674,0.0099918,0.0019331,0.9528971,0.002388,63.35473328,0.0033127,63.35473328,0.0394255,0.0074427,0.001216,1.0107791,3.150378466
2020-02-23 12:49:00,0.0584056,0.010459,0.0036569,0.9243222,0.0032878,63.78346443,0.0032611,63.78346443,0.0473886,0.011634,0.0016041,0.9688821,3.150476217
2020-02-23 12:59:00,0.0490535,0.0093873,0.0018034,0.9615325,0.0030303,63.90041046,0.0028839,63.90041046,0.044933,0.0110637,0.0031904,0.9885821,3.150769234
2020-02-23 13:09:00,0.0427551,0.0123078,0.0021533,0.9785301,0.0030411,63.90041046,0.0028647,63.90041046,0.0507847,0.0094809,0.0026382,1.011038,3.150769234
2020-02-23 13:19:00,0.0460761,0.0086276,0.0028731,0.9415156,0.0032733,63.97834473,0.0030224,63.97834473,0.0409367,0.0090995,0.0016237,0.9452641,3.150085449
2020-02-23 13:29:00,0.0456916,0.0091075,0.0020047,0.9616819,0.002439,63.82243156,0.0029534,63.82243156,0.0448888,0.0087474,0.0012812,0.9976841,3.150280952
2020-02-23 13:39:00,0.0429481,0.0093655,0.0017619,0.9273363,0.0028907,64.01731186,0.0031892,64.01731186,0.0439533,0.0080101,0.00225,0.9737726,3.15057373
2020-02-23 13:49:00,0.0523587,0.0114815,0.0031467,0.9666436,0.00317,64.01731186,0.003305,64.01731186,0.0524244,0.009895,0.002154,1.0207786,3.15057373
2020-02-23 13:59:00,0.0419609,0.007741,0.0018759,0.9577249,0.0023018,63.62755127,0.0028602,63.62755127,0.0402681,0.0068591,0.0019895,0.9837376,3.150183201
2020-02-23 14:09:00,0.0476684,0.0101645,0.0030256,0.9694156,0.0028791,63.6665184,0.0032094,63.6665184,0.0438435,0.0076254,0.0027478,1.0107503,3.149987936
2020-02-23 14:19:00,0.0450296,0.0099689,0.0026926,0.9735065,0.0031813,63.62755127,0.0028953,63.62755127,0.0446987,0.0079803,0.0028837,0.9660859,3.150476217
2020-02-23 14:29:00,0.0449821,0.0093414,0.0016074,0.9584153,0.0026668,63.70553017,0.0030679,63.70553017,0.046155,0.0082008,0.0024406,0.9659076,3.150085449
2020-02-23 14:39:00,0.049591,0.0082905,0.0015568,0.9713322,0.0027263,63.62755127,0.0026296,63.62755127,0.0469738,0.0090914,0.0021404,0.98429,3.149889946
2020-02-23 14:49:00,0.0485706,0.0088827,0.0022289,0.9147027,0.0032299,63.7444973,0.0032841,63.7444973,0.0373033,0.0091663,0.0021643,0.9261222,3.150085449
2020-02-23 14:59:00,0.0481637,0.0090018,0.0021672,0.9963779,0.002906,63.7444973,0.0028461,63.7444973,0.0371908,0.0082779,0.0023547,0.9545502,3.150085449
2020-02-23 15:09:00,0.0525881,0.010578,0.001922,0.9734447,0.00282,63.39370041,0.0030196,63.39370041,0.0459007,0.0084851,0.0021298,0.9882714,3.149987936
2020-02-23 15:19:00,0.0425659,0.0100765,0.001823,0.9357295,0.0030081,63.6665184,0.0030746,63.6665184,0.0420239,0.0093194,0.0025252,0.964078,3.150085449
2020-02-23 15:29:00,0.0418287,0.0102949,0.0023264,0.9579619,0.0028423,63.70553017,0.0031859,63.70553017,0.0381832,0.0089833,0.0022881,0.9777713,3.150378466
2020-02-23 15:39:00,0.0444367,0.0085217,0.0018702,0.9539843,0.0030003,63.97834473,0.0027227,63.97834473,0.0395413,0.0098211,0.0039203,0.9604648,3.149304152
2020-02-23 15:49:00,0.0546145,0.0088343,0.0023023,0.9769947,0.0029991,63.6665184,0.0028715,63.6665184,0.0482879,0.0091764,0.0020903,0.9244882,3.149792433
2020-02-23 15:59:00,0.0458205,0.0077866,0.0019196,0.9418608,0.0027907,63.93937759,0.0026695,63.93937759,0.0466905,0.009227,0.0023943,0.9286307,3.149889946
2020-02-23 16:09:00,0.0461968,0.0097797,0.0026572,0.9190822,0.0025378,63.93937759,0.0032562,63.93937759,0.0416251,0.0081843,0.0026241,0.9518115,3.149889946
2020-02-23 16:19:00,0.0479355,0.0103299,0.0030762,0.9638304,0.0031378,63.78346443,0.0034721,63.78346443,0.0456265,0.0121943,0.0026778,0.9443378,3.149499416
2020-02-23 16:29:00,0.0449564,0.0092783,0.0016884,0.9293457,0.0029015,63.78346443,0.0026005,63.78346443,0.0435498,0.009554,0.0015404,0.9624267,3.149792433
2020-02-23 16:39:00,0.0407154,0.0092489,0.003519,0.9081335,0.0033933,63.93937759,0.0029068,63.93937759,0.0447057,0.0109635,0.0031256,0.9454539,3.149499416
2020-02-23 16:49:00,0.0427608,0.0090569,0.0029828,0.9379708,0.0027599,64.29017792,0.0029677,64.29017792,0.0481272,0.0098923,0.0014264,0.9935301,3.149694681
2020-02-23 16:59:00,0.0638483,0.0107438,0.0019049,0.9460342,0.0029701,63.6665184,0.0028701,63.6665184,0.041356,0.0082318,0.0026181,0.9906591,3.149401665
2020-02-23 17:08:00,0.0467231,0.008799,0.0023502,0.932061,0.0027188,63.6665184,0.0029448,63.6665184,0.0438702,0.0087884,0.0013511,0.9755101,3.149401665
2020-02-23 17:19:00,0.0480109,0.0095818,0.0032071,0.9453747,0.0034414,63.70553017,0.0029737,63.70553017,0.0439139,0.0125231,0.0028455,0.968163,3.149108648
2020-02-23 17:29:00,0.0518637,0.0119147,0.0018855,0.9830796,0.0026611,64.01731186,0.0032157,64.01731186,0.0430042,0.0096442,0.0025858,0.919707,3.1492064
2020-02-23 17:39:00,0.050419,0.0088302,0.0018515,0.9820801,0.0026136,64.05627899,0.0026667,64.05627899,0.044179,0.0084981,0.001768,1.0482976,3.149304152
2020-02-23 17:49:00,0.0429659,0.0103085,0.0015008,0.9736869,0.0029055,64.05627899,0.0033215,64.05627899,0.0505519,0.0100792,0.0019171,0.9900032,3.149304152
2020-02-23 17:59:00,0.0445254,0.0079759,0.0016335,0.9852385,0.0031838,64.01731186,0.0025994,64.01731186,0.0459692,0.0092792,0.0025425,0.9430029,3.14871788
2020-02-23 18:09:00,0.0531862,0.0103328,0.0027027,0.9624444,0.0032345,64.01731186,0.0035917,64.01731186,0.0380024,0.0105373,0.001315,0.9505112,3.148522615
2020-02-23 18:19:00,0.0482286,0.009717,0.0024065,0.9676741,0.0030018,64.01731186,0.0031442,64.01731186,0.0422181,0.0105256,0.0033042,0.9988348,3.148522615
2020-02-23 18:29:00,0.0469224,0.0099509,0.0030331,0.9717135,0.003327,63.82243156,0.0032967,63.82243156,0.0484844,0.0105275,0.0035026,0.9545732,3.149108648
2020-02-23 18:39:00,0.0483023,0.0089057,0.0020437,0.9578692,0.0026669,63.8613987,0.0031566,63.8613987,0.0459483,0.0067479,0.0016426,0.9754124,3.14871788
2020-02-23 18:49:00,0.0409013,0.0088382,0.0023434,0.9402275,0.0026426,63.97834473,0.0031321,63.97834473,0.0447838,0.0078907,0.0022403,0.9855845,3.14871788
2020-02-23 18:59:00,0.0446508,0.0118564,0.0022004,0.9728934,0.0030348,63.97834473,0.0033461,63.97834473,0.0400975,0.0092899,0.0025442,0.9867928,3.148815632
2020-02-23 19:09:00,0.0460879,0.0102364,0.0025127,0.933076,0.0027806,64.13426132,0.0031628,64.13426132,0.0436191,0.0078729,0.0023469,0.9563108,3.148522615
2020-02-23 19:18:00,0.0582807,0.0110663,0.0024788,0.980318,0.0027461,64.13426132,0.0031246,64.13426132,0.0427816,0.0091568,0.0021637,0.9557987,3.148522615
2020-02-23 19:29:00,0.0442506,0.0096673,0.0025444,0.9463691,0.0024479,64.25116272,0.0032725,64.25116272,0.0406996,0.0070262,0.0012464,0.9505342,3.14871788
2020-02-23 19:39:00,0.0505698,0.0116015,0.0018568,0.9202415,0.0030167,63.97834473,0.0033934,63.97834473,0.0400475,0.0096939,0.0020454,0.9747162,3.148327351
2020-02-23 19:49:00,0.0452618,0.0065942,0.0019632,0.9671228,0.0026551,64.17322845,0.0024618,64.17322845,0.0434794,0.0079058,0.0019802,0.9891632,3.148327351
2020-02-23 19:59:00,0.0420891,0.0080829,0.0017567,0.8849118,0.0027241,64.48505821,0.0030389,64.48505821,0.0420628,0.0080205,0.0019924,0.9610113,3.148620129
2020-02-23 20:09:00,0.0491293,0.0117046,0.0016431,0.9438702,0.0025765,64.29017792,0.0033974,64.29017792,0.0434288,0.0076979,0.0018302,0.9836629,3.147643328
2020-02-23 20:19:00,0.0505162,0.0094803,0.0017538,0.9063817,0.002909,64.36811218,0.0030512,64.36811218,0.043676,0.0095945,0.0032839,1.0159745,3.148424864
2020-02-23 20:29:00,0.0553635,0.0118628,0.0022921,0.9858464,0.0036979,64.36811218,0.0033809,64.36811218,0.0403925,0.0122692,0.003846,0.9594637,3.148424864
2020-02-23 20:39:00,0.048094,0.0076987,0.0018057,0.9681945,0.0028989,64.17322845,0.0028198,64.17322845,0.0371242,0.0080702,0.0034349,0.9614256,3.148522615
2020-02-23 20:49:00,0.0430984,0.010865,0.0023417,0.942005,0.0024189,64.75787277,0.0028969,64.75787277,0.0410066,0.0073997,0.0024871,0.993415,3.147545815
2020-02-23 20:59:00,0.0493761,0.0085932,0.0021912,0.9475129,0.0027913,64.40707932,0.0028402,64.40707932,0.0386898,0.0080638,0.0018978,0.8986896,3.148424864
2020-02-23 21:09:00,0.0464811,0.0110732,0.0027309,0.9339931,0.0028137,64.25116272,0.0033993,64.25116272,0.0457467,0.0090253,0.0019548,0.9794743,3.147936344
2020-02-23 21:19:00,0.0456066,0.0078531,0.0029663,0.9648403,0.002946,64.44604301,0.0027946,64.44604301,0.0445355,0.0087559,0.0028767,0.97528,3.147643328
2020-02-23 21:29:00,0.0488388,0.0100732,0.0031741,0.9194429,0.0029536,64.44604301,0.0032656,64.44604301,0.0545249,0.0099918,0.0019678,0.9663276,3.147643328
2020-02-23 21:39:00,0.0496807,0.009239,0.002495,0.9760724,0.0028953,64.48505821,0.003133,64.48505821,0.0461489,0.0082192,0.0025836,1.0300648,3.147936344
2020-02-23 21:49:00,0.0541515,0.0136856,0.0033933,0.9574003,0.0026647,64.44604301,0.0032725,64.44604301,0.044013,0.00925,0.0025314,0.9459602,3.148229599
2020-02-23 21:59:00,0.0421756,0.0113554,0.0021589,0.927156,0.0028536,64.60195961,0.0033805,64.60195961,0.0396542,0.0081844,0.0022909,0.9381067,3.148034334
2020-02-23 22:09:00,0.0423906,0.0088039,0.0027159,0.9415516,0.0031911,64.36811218,0.0029086,64.36811218,0.0409228,0.0106248,0.0025555,0.9893703,3.148131847
2020-02-23 22:19:00,0.0436346,0.0090599,0.0023464,1.0258493,0.0030924,64.36811218,0.0028978,64.36811218,0.0487262,0.0105364,0.0019549,0.9483479,3.148131847
2020-02-23 22:28:00,0.0483267,0.0090424,0.0025768,0.9768968,0.0030027,64.52402534,0.0031891,64.52402534,0.0475487,0.0085879,0.0019857,0.980717,3.148229599
2020-02-23 22:39:00,0.0428026,0.0089616,0.0022796,0.9424069,0.0024119,64.17322845,0.0028681,64.17322845,0.0502168,0.007622,0.0016494,0.9664542,3.148229599
2020-02-23 22:49:00,0.0443875,0.00924,0.0022504,0.9528353,0.0035739,64.40707932,0.0031443,64.40707932,0.0395175,0.0089514,0.0025149,0.9778576,3.148327351
2020-02-23 22:59:00,0.0474587,0.0097034,0.0030975,0.9175211,0.003053,64.64092331,0.0030941,64.64092331,0.0486544,0.0087581,0.0024486,1.0055146,3.147741079
2020-02-23 23:09:00,0.0483008,0.0093591,0.0025463,0.9778139,0.0031593,64.56299248,0.0034159,64.56299248,0.0535759,0.0105979,0.0030157,0.9625418,3.147643328
2020-02-23 23:19:00,0.0399689,0.011266,0.0028239,0.9239512,0.0030452,64.60195961,0.0034833,64.60195961,0.0450069,0.007924,0.0023631,0.9842957,3.147643328
2020-02-23 23:29:00,0.0587968,0.0081679,0.0019475,0.9583174,0.0029683,64.09529419,0.0025684,64.09529419,0.0414932,0.0080201,0.0012495,0.9544984,3.14735055
2020-02-23 23:39:00,0.0485918,0.0126494,0.00247,0.9343177,0.0023116,64.09529419,0.0032263,64.09529419,0.0364716,0.0070091,0.001712,1.0103821,3.14735055
2020-02-23 23:49:00,0.0423859,0.0080605,0.0023008,0.9522119,0.0033117,64.48505821,0.0028211,64.48505821,0.0571407,0.0100306,0.0021581,0.9740488,3.147643328
2020-02-23 23:59:00,0.0532733,0.0115338,0.0021945,0.9254763,0.0027828,64.36811218,0.0032471,64.36811218,0.0394576,0.0075745,0.001826,1.0277058,3.147448063
2020-02-24 00:09:00,0.0492319,0.0089677,0.0014584,0.9702812,0.0029383,64.29017792,0.0033002,64.29017792,0.0473052,0.0084453,0.0036903,0.9440846,3.148131847
2020-02-24 00:19:00,0.0435964,0.0110437,0.0017104,0.9558082,0.0031788,64.40707932,0.0033401,64.40707932,0.0396209,0.0131186,0.0021052,0.9523811,3.147057533
2020-02-24 00:29:00,0.0475456,0.0100173,0.0017079,0.9879847,0.002811,64.60195961,0.0027068,64.60195961,0.041411,0.0092115,0.0015484,1.01029,3.146471262
2020-02-24 00:38:00,0.0448985,0.0079495,0.002734,0.9532578,0.002811,64.60195961,0.0029761,64.60195961,0.041411,0.0092115,0.0015484,1.01029,3.146471262
2020-02-24 00:49:00,0.0510157,0.0095212,0.0022647,0.9789114,0.0029274,64.40707932,0.0034525,64.40707932,0.0416897,0.0077454,0.0030396,0.9819023,3.147448063
2020-02-24 00:59:00,0.0502938,0.0082052,0.002159,0.923606,0.0025916,64.32914505,0.0031503,64.32914505,0.0438352,0.009273,0.0024134,0.9845086,3.146959543
2020-02-24 01:09:00,0.0546366,0.0087308,0.0021639,0.9660459,0.0029482,64.48505821,0.0026256,64.48505821,0.0436009,0.0098294,0.0015563,0.9596996,3.147057533
2020-02-24 01:19:00,0.0441787,0.0090223,0.0020716,0.9496048,0.0031099,64.13426132,0.002948,64.13426132,0.0409613,0.0087563,0.0027499,0.9619319,3.147252798
2020-02-24 01:29:00,0.0423059,0.0115958,0.0027369,0.9705027,0.0030928,64.25116272,0.0030395,64.25116272,0.0381573,0.0121109,0.0029062,0.9769543,3.147252798
2020-02-24 01:39:00,0.0505984,0.0085548,0.0029128,0.9684572,0.0023672,64.17322845,0.0028864,64.17322845,0.0454281,0.008599,0.0018482,1.0012283,3.147448063
2020-02-24 01:49:00,0.0404992,0.013742,0.0013755,0.9705645,0.0029986,64.17322845,0.0029938,64.17322845,0.0399985,0.0087677,0.0016986,0.9535146,3.147448063
2020-02-24 01:59:00,0.046749,0.0078424,0.0025151,0.9429325,0.002386,64.01731186,0.0030844,64.01731186,0.0466847,0.007663,0.0021119,0.9629675,3.147448063
2020-02-24 02:09:00,0.0531365,0.0099601,0.0030845,0.9483991,0.0034372,64.32914505,0.0034646,64.32914505,0.0395388,0.009231,0.0020197,0.9782085,3.14686203
2020-02-24 02:19:00,0.0410798,0.006808,0.0014489,0.9839143,0.003233,64.05627899,0.0026329,64.05627899,0.0461824,0.010587,0.0024432,1.001959,3.146569014
2020-02-24 02:29:00,0.0451799,0.0090154,0.0024352,0.9099265,0.0025727,64.52402534,0.0027821,64.52402534,0.0404157,0.0079014,0.0015315,1.0013318,3.14686203
2020-02-24 02:39:00,0.0479142,0.0087363,0.0025637,0.9541234,0.0024863,63.90041046,0.0031595,63.90041046,0.0396746,0.0080111,0.0023119,0.9486816,3.146959543
2020-02-24 02:49:00,0.0510536,0.0091662,0.0026498,0.9254763,0.0027596,63.90041046,0.0028955,63.90041046,0.0484062,0.0075165,0.0019472,0.983473,3.146959543
2020-02-24 02:59:00,0.0450098,0.0087688,0.0023934,0.9970013,0.0034105,64.13426132,0.0029803,64.13426132,0.0454725,0.0084301,0.0024066,0.9526113,3.146569014
2020-02-24 03:09:00,0.0463128,0.0122504,0.0025812,0.9677153,0.0028646,63.82243156,0.0037522,63.82243156,0.045786,0.0091703,0.0018075,0.9488082,3.146275997
2020-02-24 03:19:00,0.0439927,0.0095925,0.0035673,0.9542264,0.0027924,63.90041046,0.0037606,63.90041046,0.0524425,0.0097279,0.0020462,1.0006587,3.146959543
2020-02-24 03:29:00,0.050181,0.0092252,0.0021132,0.9436641,0.0029967,63.97834473,0.0028766,63.97834473,0.0494292,0.0088621,0.0017989,0.9826445,3.146373749
2020-02-24 03:39:00,0.052847,0.0124908,0.0036214,0.9329369,0.0032534,63.70553017,0.0036058,63.70553017,0.0449132,0.0088566,0.0028525,1.0008888,3.146569014
2020-02-24 03:49:00,0.0442059,0.0110756,0.0019322,0.9628566,0.0026706,63.8613987,0.0031851,63.8613987,0.0437728,0.0090495,0.0015008,0.976448,3.146373749
2020-02-24 03:59:00,0.0444578,0.0104933,0.0021965,0.8893068,0.0036557,63.78346443,0.0031117,63.78346443,0.0449495,0.0102094,0.0023453,0.9621621,3.146569014
2020-02-24 04:09:00,0.039894,0.0076689,0.0013835,0.9897262,0.0026164,63.78346443,0.0025736,63.78346443,0.0431427,0.0074891,0.0018817,0.9573061,3.146569014
2020-02-24 04:19:00,0.0505856,0.0077911,0.0024256,0.9821625,0.0029962,64.09529419,0.0028751,64.09529419,0.0401313,0.0108009,0.002186,0.993369,3.146569014
2020-02-24 04:29:00,0.044775,0.0098846,0.0028118,0.9635522,0.0028986,63.62755127,0.0032323,63.62755127,0.043433,0.0089195,0.0017018,1.0149906,3.146666527
2020-02-24 04:39:00,0.0417958,0.0094341,0.0030228,0.9432931,0.0026395,63.90041046,0.0031455,63.90041046,0.0475308,0.0089892,0.0016769,1.0278266,3.146373749
2020-02-24 04:49:00,0.0392513,0.0116149,0.0017663,0.9377492,0.0033088,63.82243156,0.0032414,63.82243156,0.0380877,0.0122998,0.0019119,0.9252419,3.146666527
2020-02-24 04:59:00,0.0445672,0.0101838,0.0026,0.9809569,0.0029503,63.97834473,0.003415,63.97834473,0.0480821,0.0091649,0.0027652,1.0159399,3.146569014
2020-02-24 05:09:00,0.0435239,0.0087559,0.0019207,0.9759436,0.0027555,64.05627899,0.003019,64.05627899,0.0397736,0.0087256,0.0025425,0.9924657,3.146373749
2020-02-24 05:19:00,0.0389979,0.0109809,0.0045856,0.9404645,0.0031877,64.05627899,0.0036615,64.05627899,0.0472387,0.0106116,0.0035259,0.9630941,3.146373749
2020-02-24 05:29:00,0.0522743,0.008556,0.0018438,0.9612439,0.0032287,63.70553017,0.0030512,63.70553017,0.042441,0.0096204,0.0036491,0.9539288,3.145787477
2020-02-24 05:39:00,0.0419568,0.011657,0.0013629,0.9387281,0.0027595,63.97834473,0.0030676,63.97834473,0.0484855,0.0097883,0.0019425,0.9582497,3.146569014
2020-02-24 05:49:00,0.0510542,0.0095648,0.0027449,0.9825644,0.0032762,63.6665184,0.0031125,63.6665184,0.0375779,0.0104847,0.0018795,0.9595902,3.146373749
2020-02-24 05:59:00,0.0454676,0.008018,0.0026463,0.9611203,0.0030995,64.05627899,0.0028977,64.05627899,0.0423889,0.0098887,0.001992,0.9622656,3.146178246
2020-02-24 06:09:00,0.0478287,0.0095458,0.0022428,0.9659944,0.0025905,63.6665184,0.0029901,63.6665184,0.0373298,0.0085458,0.0027181,0.9876903,3.146275997
