Time,Machines > Lathe 1 > MIB > X-Axial > Peak Acceleration,Machines > Lathe 1 > MIB > X-Axial > Peak Velocity,Machines > Lathe 1 > MIB > X-Axial > Band 1,Machines > Lathe 1 > MIB > X-Axial > Damage Accumulation,Machines > Lathe 1 > MIB > Y-Vertical > RMS Velocity,Machines > Lathe 1 > MIB > Y-Vertical > Temperature,Machines > Lathe 1 > MIB > X-Axial > RMS Velocity,Machines > Lathe 1 > MIB > X-Axial > Temperature,Machines > Lathe 1 > MIB > Y-Vertical > Band 1,Machines > Lathe 1 > MIB > Y-Vertical > Damage Accumulation,Machines > Lathe 1 > MIB > Y-Vertical > Peak Acceleration,Machines > Lathe 1 > MIB > Y-Vertical > Peak Velocity,Machines > Lathe 1 > MIB > Battery Voltage
2020-02-23 05:20:00,0.0427217,0.0216319,0.0033916,0.9722315,0.0045329,66.12952957,0.0064883,66.12952957,0.0019339,1.0283739,0.0489899,0.0149092,3.116874218
2020-02-23 05:31:00,0.0457828,0.0144441,0.0034237,1.0116947,0.0046478,66.16475105,0.0049581,66.16475105,0.0044078,0.9555511,0.0460466,0.0161185,3.116288185
2020-02-23 05:40:00,0.0472527,0.0132803,0.0039367,1.0426088,0.0053672,66.16475105,0.004948,66.16475105,0.0022902,0.9947973,0.0503832,0.0165547,3.116288185
2020-02-23 05:50:00,0.046871,0.0210682,0.0024611,0.9998749,0.0040395,65.98859558,0.0050574,65.98859558,0.0024307,1.0364126,0.0455675,0.016516,3.117264986
2020-02-23 06:00:00,0.0451716,0.0146794,0.0044977,1.0140573,0.0048344,66.05908318,0.0052644,66.05908318,0.0033135,1.0386028,0.0496108,0.0153672,3.116874218
2020-02-23 06:10:00,0.0473285,0.0165736,0.0042965,1.0240039,0.0039669,65.8829277,0.0054712,65.8829277,0.0034831,1.0105225,0.0467607,0.0140774,3.116874218
2020-02-23 06:20:00,0.0485938,0.0137533,0.0037038,1.0072631,0.0043357,66.20001717,0.0048863,66.20001717,0.0043141,1.0124068,0.0457678,0.0129,3.11648345
2020-02-23 06:30:00,0.0475239,0.014767,0.0037052,1.0026517,0.0045391,65.60105972,0.005484,65.60105972,0.0046411,1.0247204,0.0501462,0.0136748,3.116581202
2020-02-23 06:40:00,0.0447988,0.0155652,0.0057223,0.9940093,0.0045391,65.60105972,0.0051128,65.60105972,0.0046411,1.0247204,0.0501462,0.0136748,3.116581202
2020-02-23 06:50:00,0.046723,0.0139746,0.0025339,1.0066122,0.0039406,66.48184052,0.0044412,66.48184052,0.0039373,1.0058312,0.0496073,0.0128953,3.115995169
2020-02-23 07:00:00,0.0494024,0.0163664,0.0029863,0.9970775,0.0042571,66.27046356,0.0050981,66.27046356,0.0036614,1.0102973,0.0443572,0.0132284,3.115799904
2020-02-23 07:10:00,0.0475792,0.0185739,0.0037895,0.9989644,0.0052516,66.02386169,0.0052882,66.02386169,0.0045932,0.9402275,0.0404838,0.0166198,3.11648345
2020-02-23 07:20:00,0.0453836,0.0164479,0.005596,1.0093321,0.0044661,66.09430466,0.0046674,66.09430466,0.0032014,0.9879137,0.0405949,0.0141663,3.115995169
2020-02-23 07:30:00,0.0447348,0.0145506,0.0042892,1.0013908,0.0043086,65.95337067,0.0050882,65.95337067,0.0034186,1.0070134,0.0482136,0.0150466,3.115604401
2020-02-23 07:40:00,0.0527483,0.0138956,0.0053028,1.0013156,0.0044804,65.77721519,0.0050736,65.77721519,0.003968,1.0065632,0.0429934,0.0139335,3.115799904
2020-02-23 07:51:00,0.0446784,0.0188243,0.0032048,0.991979,0.0047068,66.12952957,0.0062554,66.12952957,0.0029066,0.9932582,0.0496644,0.0146923,3.115701914
2020-02-23 08:00:00,0.0460032,0.0182481,0.0026518,1.0073587,0.0050874,66.12952957,0.0050295,66.12952957,0.0020437,1.0049307,0.0464307,0.01574,3.115701914
2020-02-23 08:10:00,0.0511351,0.0204689,0.002315,1.0038626,0.0050288,65.98859558,0.0054068,65.98859558,0.0038679,1.0112763,0.0523244,0.0158871,3.116190434
2020-02-23 08:20:00,0.0526691,0.0161159,0.0054314,1.0391787,0.0052631,65.84770279,0.0057475,65.84770279,0.0033403,0.9967796,0.0436771,0.0144617,3.115701914
2020-02-23 08:30:00,0.0522072,0.0139628,0.0036655,1.0278756,0.0041243,65.84770279,0.0044789,65.84770279,0.0020627,1.0183018,0.0449309,0.0140631,3.115311384
2020-02-23 08:40:00,0.0465746,0.0180918,0.0067874,1.0016935,0.0045095,65.84770279,0.0061008,65.84770279,0.0033144,1.014286,0.0449309,0.0125634,3.115311384
2020-02-23 08:50:00,0.0536807,0.0161176,0.0047606,0.9843472,0.0042924,66.16475105,0.0046744,66.16475105,0.0034494,1.0030294,0.0534908,0.0143463,3.115311384
2020-02-23 09:00:00,0.0492226,0.0178114,0.0018262,1.003915,0.0047502,66.05908318,0.0048192,66.05908318,0.0032283,0.986891,0.0463012,0.0152362,3.115213633
2020-02-23 09:10:00,0.0477828,0.0174153,0.0023859,1.0094846,0.0047302,65.84770279,0.0047942,65.84770279,0.0031897,1.0036462,0.0418751,0.0147978,3.114920616
2020-02-23 09:20:00,0.045236,0.0186688,0.0057219,1.0164017,0.0039089,65.6362812,0.0059508,65.6362812,0.0035017,1.0080753,0.0510898,0.011769,3.115408897
2020-02-23 09:30:00,0.0442803,0.0179812,0.0061666,0.9900307,0.0051832,65.6362812,0.0054031,65.6362812,0.0031729,0.9855843,0.041822,0.0162162,3.115213633
2020-02-23 09:40:00,0.0428993,0.015719,0.003136,1.0160352,0.0052223,66.09430466,0.0042343,66.09430466,0.0041873,1.0007147,0.044477,0.0173113,3.115213633
2020-02-23 09:50:00,0.0440143,0.0196886,0.0054319,0.9886377,0.0047645,65.81243668,0.0055245,65.81243668,0.0049521,1.0160284,0.0468262,0.0166404,3.115018368
2020-02-23 10:00:00,0.0479979,0.0163849,0.0024858,0.9827198,0.0051581,66.02386169,0.0049123,66.02386169,0.0028053,0.984488,0.041557,0.0140574,3.114725113
2020-02-23 10:10:00,0.0426785,0.0168968,0.0047978,0.9686444,0.0049086,65.56583481,0.0051534,65.56583481,0.0058923,1.002107,0.04881,0.0150372,3.115116119
2020-02-23 10:20:00,0.0496211,0.0140443,0.0036534,1.0219645,0.0040279,65.56583481,0.0043927,65.56583481,0.0020748,0.9765225,0.0454053,0.0149642,3.115116119
2020-02-23 10:30:00,0.0457897,0.0180252,0.0062523,0.9740683,0.0041241,65.38967934,0.0056182,65.38967934,0.0026913,1.0215515,0.0440989,0.0115239,3.114725113
2020-02-23 10:40:00,0.0528688,0.0163426,0.0052065,1.0051167,0.0045998,65.6362812,0.0047,65.6362812,0.0031377,1.0131873,0.0404848,0.0156914,3.114725113
2020-02-23 10:50:00,0.0458144,0.0149211,0.003482,0.9978104,0.004665,65.6362812,0.0050692,65.6362812,0.0030244,0.9863821,0.0443279,0.0147307,3.114823103
2020-02-23 11:00:00,0.0537892,0.0180581,0.0019466,1.0029863,0.0038066,65.84770279,0.0053355,65.84770279,0.0020347,1.0004136,0.0544156,0.012257,3.1146276
2020-02-23 11:10:00,0.0468143,0.0185583,0.0024611,0.9941504,0.0047835,65.91814919,0.005801,65.91814919,0.0024809,1.0165326,0.0443298,0.015107,3.114725113
2020-02-23 11:20:00,0.0545575,0.0164648,0.0042412,1.0087699,0.0051118,65.67154732,0.005174,65.67154732,0.004407,0.9684692,0.0445119,0.0151874,3.114334583
2020-02-23 11:30:00,0.0459141,0.0132437,0.0047955,1.0049256,0.0054744,65.67154732,0.0045549,65.67154732,0.0036304,0.9848306,0.0424961,0.0145079,3.114334583
2020-02-23 11:40:00,0.0449808,0.0185123,0.0025289,0.977528,0.0047085,66.20001717,0.0052784,66.20001717,0.0028455,1.0234211,0.0501203,0.0175712,3.115018368
2020-02-23 11:50:00,0.0504234,0.0176278,0.0018827,1.0081531,0.0058423,65.6362812,0.0049634,65.6362812,0.004779,1.0264286,0.0473235,0.0153865,3.114529848
2020-02-23 12:00:00,0.0524286,0.0193599,0.0054537,0.9953841,0.0052312,65.67154732,0.0051355,65.67154732,0.0028888,1.0273316,0.0474771,0.0164144,3.1146276
2020-02-23 12:10:00,0.0521008,0.0157146,0.0043603,0.988269,0.0043721,65.95337067,0.0047857,65.95337067,0.0042252,0.9922647,0.039508,0.0142068,3.114139318
2020-02-23 12:20:00,0.0455524,0.0147036,0.0026862,0.9644882,0.004298,66.09430466,0.0046043,66.09430466,0.0029388,0.9968384,0.0433359,0.0135549,3.114236832
2020-02-23 12:30:00,0.0450156,0.0172067,0.0034739,0.9977262,0.0042674,65.77721519,0.0053139,65.77721519,0.002997,1.0076495,0.0437689,0.0147081,3.114041567
2020-02-23 12:40:00,0.0481644,0.0151738,0.0048832,1.0074953,0.0042674,65.77721519,0.0055616,65.77721519,0.002997,1.0076495,0.0437689,0.0147081,3.114041567
2020-02-23 12:50:00,0.0495136,0.0131846,0.0026118,1.0333064,0.0055662,65.91814919,0.0047313,65.91814919,0.0046848,1.0006094,0.0461556,0.0173363,3.113846302
2020-02-23 13:00:00,0.043744,0.0146189,0.0043748,0.998227,0.0042591,65.53061333,0.0047315,65.53061333,0.0031187,0.9786466,0.0451679,0.0148121,3.114432096
2020-02-23 13:10:00,0.0475748,0.016535,0.0028088,1.0130262,0.0049161,65.53061333,0.0049907,65.53061333,0.0034431,1.0000048,0.0439333,0.0142885,3.114432096
2020-02-23 13:20:00,0.0521799,0.0189697,0.0055173,1.0073929,0.0046112,65.67154732,0.0055248,65.67154732,0.0031483,1.0145627,0.0415593,0.0142005,3.113846302
2020-02-23 13:30:00,0.0444438,0.0168211,0.005335,0.9999727,0.0043637,65.74199371,0.0051928,65.74199371,0.0029909,0.9899253,0.0458289,0.0132398,3.113846302
2020-02-23 13:40:00,0.0490081,0.0165628,0.0044968,1.0080302,0.0044572,65.6362812,0.0049918,65.6362812,0.0025488,0.9993246,0.0457527,0.0154041,3.113455296
2020-02-23 13:51:00,0.0457068,0.0164898,0.0042683,0.9995903,0.0058071,65.95337067,0.0046698,65.95337067,0.0043414,1.0185709,0.0442783,0.0154106,3.113553047
2020-02-23 14:00:00,0.0592853,0.0145634,0.0044735,1.006182,0.0035823,65.95337067,0.0054686,65.95337067,0.002828,0.9800954,0.0437783,0.0101584,3.113553047
2020-02-23 14:10:00,0.0544341,0.0175604,0.0073874,1.0080871,0.0040023,65.56583481,0.0063119,65.56583481,0.0040894,1.0071993,0.048906,0.0141382,3.112967014
2020-02-23 14:20:00,0.0461952,0.0168051,0.0052746,1.0135133,0.0048301,65.74199371,0.0045579,65.74199371,0.0039325,1.0001492,0.0596023,0.0159055,3.113064766
2020-02-23 14:30:00,0.0456509,0.0177503,0.0039686,0.9797449,0.0047198,65.60105972,0.004379,65.60105972,0.0035179,1.0139704,0.0459651,0.0136,3.113357782
2020-02-23 14:40:00,0.0479608,0.0120506,0.0021732,0.9852987,0.0048275,65.8829277,0.0043202,65.8829277,0.0049428,1.0080385,0.0503831,0.0153627,3.113357782
2020-02-23 14:50:00,0.0470883,0.0162413,0.0058298,1.0081872,0.0043601,65.95337067,0.0051057,65.95337067,0.0026603,0.9622194,0.0459021,0.0136707,3.113162518
2020-02-23 15:01:00,0.054343,0.0166762,0.0034707,1.0181566,0.005843,66.05908318,0.0055467,66.05908318,0.0048568,1.0112418,0.0411798,0.0180562,3.113260031
2020-02-23 15:10:00,0.0440899,0.0169312,0.0040569,0.993825,0.0041435,66.05908318,0.0049834,66.05908318,0.0034294,1.0008785,0.0524204,0.0134395,3.113260031
2020-02-23 15:20:00,0.04937,0.0180829,0.0037247,0.9593077,0.0045149,65.74199371,0.0048628,65.74199371,0.0025593,0.9904956,0.0426782,0.015057,3.112869501
2020-02-23 15:30:00,0.0460053,0.0178783,0.0082539,1.0020895,0.0045156,65.56583481,0.0057741,65.56583481,0.0050422,1.0004159,0.0509583,0.0144767,3.112771511
2020-02-23 15:40:00,0.0519179,0.016297,0.0043185,0.9971071,0.0048063,65.8829277,0.0058531,65.8829277,0.0034427,0.9980472,0.0468187,0.0148177,3.112967014
2020-02-23 15:50:00,0.046879,0.0147171,0.0043069,1.0314058,0.0051565,65.7067688,0.0047065,65.7067688,0.0031062,1.0049258,0.0462394,0.0169434,3.112478495
2020-02-23 16:00:00,0.0498167,0.0153672,0.005688,0.9970024,0.0053123,65.8829277,0.0052939,65.8829277,0.003734,0.9804526,0.0474347,0.0158286,3.112478495
2020-02-23 16:11:00,0.0449249,0.0130185,0.0041986,1.0338208,0.00465,65.67154732,0.0053577,65.67154732,0.0050806,1.038505,0.0461449,0.0132873,3.11228323
2020-02-23 16:20:00,0.0456785,0.0130939,0.0037006,0.9538974,0.0049163,65.67154732,0.0048985,65.67154732,0.0032927,1.0113398,0.0449344,0.0139673,3.11228323
2020-02-23 16:30:00,0.0246792,0.0070018,0.0014029,0.4237731,0.0042685,65.74199371,0.0022928,65.74199371,0.0045512,1.004603,0.0402499,0.0129385,3.111990213
2020-02-23 16:40:00,0.0509327,0.0158974,0.004637,0.9911164,0.0049193,65.7067688,0.0049989,65.7067688,0.0029098,0.9891521,0.0494272,0.0140304,3.112380981
2020-02-23 16:50:00,0.0489095,0.0204166,0.0025589,1.0057928,0.0052739,65.98859558,0.0053884,65.98859558,0.0055288,1.0237931,0.047151,0.0147416,3.111990213
2020-02-23 17:00:00,0.0463039,0.0221648,0.0102573,1.023856,0.0052633,65.6362812,0.0061653,65.6362812,0.0039009,0.9758765,0.0500009,0.0139256,3.112185717
2020-02-23 17:11:00,0.0495284,0.0172443,0.0026346,1.0001139,0.0046961,65.84770279,0.0053791,65.84770279,0.0024256,0.9735225,0.042015,0.0161439,3.112087965
2020-02-23 17:20:00,0.0460436,0.0165741,0.0028008,0.989357,0.0043621,65.84770279,0.0053761,65.84770279,0.002844,0.9962535,0.0466841,0.013376,3.112087965
2020-02-23 17:30:00,0.0496649,0.0179294,0.0036878,0.9991397,0.0043887,65.49539185,0.0066939,65.49539185,0.0034827,1.0082931,0.0423935,0.0157036,3.111990213
2020-02-23 17:40:00,0.0547444,0.0125711,0.0034727,1.0006237,0.0050564,65.81243668,0.0045548,65.81243668,0.0042742,1.03076,0.0503219,0.018643,3.111697197
2020-02-23 17:50:00,0.0474462,0.0137675,0.0068209,0.9762488,0.0053578,65.81243668,0.0048652,65.81243668,0.0051854,1.013853,0.0421129,0.0166232,3.111697197
2020-02-23 18:00:00,0.0497274,0.0188952,0.0055088,1.0090635,0.0046254,66.02386169,0.0059785,66.02386169,0.0028296,0.9937967,0.0406899,0.0163919,3.111990213
2020-02-23 18:10:00,0.0632926,0.0201972,0.0050734,0.9809149,0.004877,65.7067688,0.0055732,65.7067688,0.0030123,0.9993442,0.0460746,0.0145178,3.111697197
2020-02-23 18:21:00,0.0487154,0.0195299,0.0034805,0.9866234,0.0052174,65.56583481,0.0055345,65.56583481,0.0037203,1.0183924,0.0438476,0.0174705,3.112087965
2020-02-23 18:30:00,0.0462178,0.014993,0.0046427,0.9929305,0.0042818,65.56583481,0.0051222,65.56583481,0.0044999,0.9981352,0.0436863,0.0121595,3.112087965
2020-02-23 18:40:00,0.0533537,0.0186108,0.0032901,0.9964675,0.004516,65.84770279,0.0051406,65.84770279,0.0046575,0.9931699,0.0409002,0.0141303,3.111990213
2020-02-23 18:50:00,0.0487458,0.020889,0.0050651,0.9913053,0.0053496,66.02386169,0.0059167,66.02386169,0.0047857,1.0244048,0.0445758,0.0167105,3.111404181
2020-02-23 19:00:00,0.0541666,0.0185487,0.0048949,1.0117675,0.0051245,66.09430466,0.0051416,66.09430466,0.0037831,1.0124582,0.046882,0.0155259,3.11179471
2020-02-23 19:10:00,0.0523147,0.0162668,0.0034218,1.0070355,0.0052895,65.8829277,0.0049652,65.8829277,0.006539,0.9991802,0.058278,0.0153523,3.111111164
2020-02-23 19:20:00,0.0503687,0.0160325,0.0033698,1.0008172,0.0049158,65.98859558,0.0051249,65.98859558,0.0031786,0.9993908,0.0453078,0.0151162,3.111697197
2020-02-23 19:30:00,0.0501933,0.0135834,0.005095,1.0074361,0.0035004,65.98859558,0.0046793,65.98859558,0.0021713,1.021872,0.0497171,0.0132663,3.111697197
2020-02-23 19:40:00,0.0492655,0.0216495,0.0034637,1.0189646,0.0046592,66.09430466,0.0066305,66.09430466,0.0032056,1.0265266,0.0442004,0.0136312,3.111208916
2020-02-23 19:50:00,0.0430129,0.0128524,0.0038727,0.9986458,0.0043256,66.05908318,0.0050524,66.05908318,0.0016392,1.0200466,0.0468794,0.0146554,3.111013412
2020-02-23 20:00:00,0.0452444,0.0140047,0.0033487,0.9711299,0.0049691,66.16475105,0.0047054,66.16475105,0.0041218,1.0009471,0.0467682,0.014018,3.110915899
2020-02-23 20:10:00,0.0459377,0.0161664,0.004568,0.9969182,0.0044785,66.05908318,0.0054852,66.05908318,0.0030367,0.9884864,0.0471917,0.0149931,3.110817909
2020-02-23 20:20:00,0.0473926,0.015964,0.0027542,0.9974371,0.0048926,66.51706543,0.0053109,66.51706543,0.0035891,1.0314964,0.0463228,0.0139484,3.111501694
2020-02-23 20:30:00,0.0493171,0.0142584,0.0022614,0.9538838,0.0048926,66.51706543,0.0048489,66.51706543,0.0035891,1.0314964,0.0463228,0.0139484,3.111501694
2020-02-23 20:40:00,0.0437417,0.0176466,0.0070259,0.9913121,0.0036246,66.62277451,0.0058718,66.62277451,0.0024868,0.9999608,0.0423628,0.0104747,3.110915899
2020-02-23 20:50:00,0.0440623,0.0151771,0.0028678,0.9828018,0.0054339,66.27046356,0.0043917,66.27046356,0.0050158,1.0046961,0.0461332,0.0189736,3.110720396
2020-02-23 21:00:00,0.0445291,0.0155354,0.0039532,1.0007671,0.0049525,65.84770279,0.0049104,65.84770279,0.0039959,1.0068175,0.044791,0.0158798,3.111208916
2020-02-23 21:10:00,0.0569156,0.0166375,0.0041747,0.995721,0.0045663,66.23523865,0.0045983,66.23523865,0.0049191,1.0037538,0.0457628,0.0133555,3.110622644
2020-02-23 21:20:00,0.0636592,0.0153478,0.0035327,0.9772025,0.004711,66.58755302,0.0049544,66.58755302,0.0038715,1.0109409,0.0435344,0.0139914,3.11042738
2020-02-23 21:31:00,0.0477002,0.0141494,0.0027744,1.0055606,0.0047022,66.51706543,0.0041678,66.51706543,0.0035606,1.0223982,0.0446643,0.0145034,3.110622644
2020-02-23 21:40:00,0.0513126,0.0208193,0.0025171,1.0030523,0.0042913,66.51706543,0.0046046,66.51706543,0.0020411,1.0247793,0.0469139,0.0159445,3.110622644
2020-02-23 21:50:00,0.0559335,0.0172135,0.0038104,1.0054832,0.0046231,66.48184052,0.0048815,66.48184052,0.0039427,0.9924926,0.042023,0.0171121,3.110720396
2020-02-23 22:00:00,0.0559517,0.0147394,0.0060345,1.0031638,0.0052856,66.23523865,0.0054023,66.23523865,0.0025186,0.9923578,0.046984,0.0179002,3.110036612
2020-02-23 22:10:00,0.0473243,0.0181352,0.0045532,1.0002709,0.0048904,66.58755302,0.006055,66.58755302,0.0054166,1.0128154,0.0502139,0.0133963,3.109743595
2020-02-23 22:20:00,0.0469097,0.0157365,0.0031329,0.9896278,0.005057,66.58755302,0.0049715,66.58755302,0.0039326,0.9868004,0.0458789,0.0170121,3.109743595
2020-02-23 22:31:00,0.0440314,0.0157653,0.0036619,1.0047253,0.0047087,66.20001717,0.0053167,66.20001717,0.0044422,0.9986933,0.0403534,0.0152548,3.110329628
2020-02-23 22:40:00,0.0515668,0.0183002,0.002414,1.0125892,0.0042443,66.30568504,0.0047487,66.30568504,0.0038104,0.9775285,0.0451741,0.0119358,3.110232115
2020-02-23 22:50:00,0.0455552,0.0148906,0.002903,0.998038,0.0042653,66.48184052,0.0048913,66.48184052,0.0026645,1.0136474,0.0550236,0.0134913,3.110134363
2020-02-23 23:00:00,0.0488462,0.012542,0.003431,1.0063845,0.0046417,66.37617264,0.0044837,66.37617264,0.0028178,0.9813949,0.0394411,0.0162484,3.110036612
2020-02-23 23:10:00,0.0449824,0.015796,0.0045629,0.9993013,0.0045406,66.55233154,0.0047248,66.55233154,0.0032698,1.0093944,0.0475345,0.0137257,3.110232115
2020-02-23 23:20:00,0.0539026,0.0168572,0.0019777,1.0107547,0.0046991,66.23523865,0.0044381,66.23523865,0.0037581,0.998725,0.0440222,0.0137375,3.110232115
2020-02-23 23:30:00,0.0508169,0.0142023,0.0023674,0.988269,0.0044942,65.95337067,0.0048471,65.95337067,0.0027717,1.0044072,0.0434135,0.0144587,3.11042738
2020-02-23 23:41:00,0.048105,0.0156231,0.0047247,1.0086333,0.0046025,66.62277451,0.0050362,66.62277451,0.0026858,0.9972593,0.0465064,0.0147026,3.11042738
2020-02-23 23:50:00,0.0491219,0.0197259,0.0055226,1.0004689,0.0045749,66.62277451,0.0047895,66.62277451,0.0032078,0.9909777,0.0468999,0.0142281,3.11042738
2020-02-24 00:00:00,0.044092,0.021294,0.0054536,0.9967725,0.0053556,66.51706543,0.0056131,66.51706543,0.0040171,0.9945872,0.0477419,0.0152431,3.109059811
2020-02-24 00:10:00,0.0545835,0.0146562,0.0030655,1.0244113,0.004402,66.62277451,0.0043303,66.62277451,0.0031508,1.0356174,0.042948,0.0133109,3.109352827
2020-02-24 00:20:00,0.0447856,0.0162804,0.0027781,1.0113738,0.0039532,66.79893341,0.0039696,66.79893341,0.0035889,1.013924,0.0453981,0.0114547,3.109352827
2020-02-24 00:30:00,0.0575398,0.0158994,0.0041863,0.9895914,0.0057558,66.44661903,0.0048114,66.44661903,0.0037194,1.0205923,0.0462058,0.0191947,3.109939098
2020-02-24 00:40:00,0.0509178,0.0162045,0.0039415,0.9980358,0.0046142,66.90464249,0.0060006,66.90464249,0.0030317,0.9932657,0.046807,0.0151943,3.109743595
2020-02-24 00:50:00,0.0529898,0.01576,0.0048734,0.9910618,0.0046142,66.90464249,0.00497,66.90464249,0.0030317,0.9932657,0.046807,0.0151943,3.109743595
2020-02-24 01:00:00,0.0483185,0.0153394,0.0031568,0.9879002,0.0041642,66.65799942,0.0051576,66.65799942,0.0029447,1.0131851,0.043347,0.0137588,3.109157562
2020-02-24 01:10:00,0.0466694,0.0139431,0.0046166,1.0256336,0.004662,66.23523865,0.0047212,66.23523865,0.0028327,1.0179225,0.0460393,0.0154831,3.109352827
2020-02-24 01:20:00,0.0481853,0.0172051,0.0035686,0.9808716,0.004577,66.9398674,0.0055579,66.9398674,0.0039778,1.0054595,0.0423074,0.0159519,3.109645844
2020-02-24 01:30:00,0.0508649,0.0136623,0.0030594,1.01314,0.0043025,67.01031036,0.0039875,67.01031036,0.0041171,1.0358059,0.043056,0.0141385,3.109450579
2020-02-24 01:40:00,0.0457013,0.0180873,0.0037689,1.006487,0.0047074,66.48184052,0.0054797,66.48184052,0.0032073,1.00035,0.042205,0.0150524,3.109939098
2020-02-24 01:51:00,0.0441558,0.0227934,0.0029664,0.982062,0.0052389,66.48184052,0.0056317,66.48184052,0.0052207,0.9958302,0.0495635,0.0160131,3.108766794
2020-02-24 02:00:00,0.0478509,0.0148427,0.0034766,0.9671854,0.0056111,66.48184052,0.0051207,66.48184052,0.0036814,1.0338947,0.0572466,0.0194006,3.108766794
2020-02-24 02:10:00,0.0516984,0.015363,0.0044731,1.0122319,0.0044787,66.44661903,0.0055329,66.44661903,0.0022591,1.0099549,0.0406696,0.0191281,3.109450579
2020-02-24 02:20:00,0.0452318,0.0116751,0.0031061,1.012068,0.0052916,66.34090652,0.0041838,66.34090652,0.0056209,1.024515,0.0445416,0.0164762,3.108962297
2020-02-24 02:30:00,0.057695,0.0105696,0.0020441,0.9928758,0.0047756,66.34090652,0.0033844,66.34090652,0.0023605,1.0017105,0.0514916,0.0151,3.108864307
2020-02-24 02:40:00,0.047453,0.0151189,0.0031965,0.96508,0.004215,66.16475105,0.0054474,66.16475105,0.0038384,0.9976802,0.0488652,0.0142576,3.108669043
2020-02-24 02:50:00,0.0463211,0.016302,0.0026258,1.0037534,0.0044208,66.16475105,0.005115,66.16475105,0.0032642,1.0057042,0.0447751,0.0155972,3.108669043
2020-02-24 03:01:00,0.0474446,0.0141888,0.003187,0.9943553,0.0046417,66.44661903,0.0044336,66.44661903,0.003313,0.9822611,0.0491594,0.0137061,3.108669043
2020-02-24 03:10:00,0.0454213,0.0175418,0.0040535,1.0083124,0.0055562,66.44661903,0.0042006,66.44661903,0.0044723,0.9866658,0.049457,0.018061,3.109157562
2020-02-24 03:20:00,0.0441681,0.0204636,0.0049293,0.9940958,0.0050719,66.20001717,0.0051435,66.20001717,0.0036726,1.0139705,0.0453777,0.0142225,3.108669043
2020-02-24 03:30:00,0.0479298,0.0150607,0.0050564,0.9733582,0.0026939,66.37617264,0.0055081,66.37617264,0.0024744,0.3943552,0.0222903,0.0092005,3.108376026
2020-02-24 03:40:00,0.0459491,0.0206623,0.0050148,0.9932355,0.0052858,66.27046356,0.0055083,66.27046356,0.0054067,1.0010866,0.0516749,0.0162704,3.108473778
2020-02-24 03:50:00,0.0453058,0.0155331,0.0039999,1.0080347,0.0049465,66.48184052,0.0059772,66.48184052,0.0049807,0.9946459,0.0406439,0.0148239,3.108571291
2020-02-24 04:00:00,0.0437661,0.0158059,0.004091,1.0013566,0.0045027,65.91814919,0.0050875,65.91814919,0.0032052,1.0052882,0.0421864,0.0128213,3.108376026
2020-02-24 04:11:00,0.0504079,0.0182785,0.0049833,0.9619867,0.0050458,66.48184052,0.0053192,66.48184052,0.0050853,1.0196355,0.0469626,0.0152604,3.108278513
2020-02-24 04:20:00,0.0467616,0.0164178,0.0036694,0.9887993,0.0045443,66.48184052,0.004668,66.48184052,0.0035433,1.0245027,0.0454243,0.0135275,3.108278513
2020-02-24 04:30:00,0.0488479,0.0154502,0.0033009,1.020897,0.0044552,66.34090652,0.0051406,66.34090652,0.0032429,1.0072336,0.0449095,0.0138183,3.109059811
2020-02-24 04:40:00,0.0475265,0.0173146,0.0038419,1.0213454,0.0045825,66.12952957,0.0051253,66.12952957,0.0029623,0.9936034,0.0452013,0.0145363,3.108571291
2020-02-24 04:50:00,0.0553756,0.0179071,0.0031691,0.9895004,0.0055781,66.55233154,0.0060931,66.55233154,0.0043849,0.9830344,0.047406,0.0163594,3.10808301
2020-02-24 05:00:00,0.0457573,0.0147552,0.0037191,1.01492,0.0051068,66.16475105,0.0053533,66.16475105,0.0038177,1.0267272,0.0433376,0.0152636,3.107985497
2020-02-24 05:10:00,0.0506384,0.0144305,0.0057548,1.0284696,0.0039747,66.41139755,0.0049827,66.41139755,0.0027404,1.0198312,0.0458667,0.0145398,3.107985497
2020-02-24 05:21:00,0.04601,0.0157668,0.0048601,0.9770341,0.0045553,66.51706543,0.0055847,66.51706543,0.0025244,0.9932462,0.0511325,0.0163103,3.107692242
2020-02-24 05:30:00,0.052734,0.0169337,0.003656,1.0164176,0.0049853,66.51706543,0.0049275,66.51706543,0.0041167,1.0123578,0.0468681,0.016567,3.107692242
2020-02-24 05:40:00,0.0519567,0.0145254,0.0038602,0.99385,0.0046849,66.27046356,0.0046821,66.27046356,0.0049387,0.9815442,0.0461223,0.0159951,3.107985497
2020-02-24 05:50:00,0.048975,0.0176664,0.0050682,1.0023422,0.0040974,66.44661903,0.0052802,66.44661903,0.0028124,0.9584926,0.0459262,0.0122422,3.107496977
2020-02-24 06:00:00,0.0453601,0.0129549,0.0039447,1.0158281,0.0045995,66.48184052,0.0045565,66.48184052,0.0046549,1.0118489,0.0425403,0.012624,3.107887506
2020-02-24 06:10:00,0.0470445,0.0161983,0.0041513,1.0143874,0.0043505,66.09430466,0.0057718,66.09430466,0.004827,1.0082224,0.0494235,0.0156854,3.107887506
2020-02-24 06:20:00,0.0457475,0.0155518,0.0034836,1.0016002,0.0053663,66.37617264,0.0048213,66.37617264,0.0041453,1.0113936,0.0459628,0.0148743,3.107692242
