Time,Machines > Drill Press > MIB > X-Horizontal > Peak Acceleration,Machines > Drill Press > MIB > X-Horizontal > Peak Velocity,Machines > Drill Press > MIB > X-Horizontal > Band 1,Machines > Drill Press > MIB > X-Horizontal > Damage Accumulation,Machines > Drill Press > MIB > Y-Radial > RMS Velocity,Machines > Drill Press > MIB > Y-Radial > Temperature,Machines > Drill Press > MIB > Y-Radial > Peak Acceleration,Machines > Drill Press > MIB > Y-Radial > Peak Velocity,Machines > Drill Press > MIB > X-Horizontal > RMS Velocity,Machines > Drill Press > MIB > X-Horizontal > Temperature,Machines > Drill Press > MIB > Y-Radial > Band 1,Machines > Drill Press > MIB > Y-Radial > Damage Accumulation,Machines > Drill Press > MIB > Battery Voltage
2020-02-23 05:40:00,0.0362452,0.0136539,0.0012318,0.3719915,0.0050378,65.8257576,0.0331715,0.0175448,0.0043237,65.8257576,0.0018585,0.3519822,3.150378466
2020-02-23 05:50:00,0.030577,0.0141995,0.0022231,0.3633754,0.0046108,65.72372208,0.0289215,0.0130241,0.0043297,65.72372208,0.0024571,0.3560099,3.150671482
2020-02-23 05:59:00,0.0332145,0.012614,0.0026776,0.3596354,0.0039792,65.72372208,0.026523,0.01395,0.0044814,65.72372208,0.0016507,0.3716578,3.150671482
2020-02-23 06:09:00,0.0308597,0.015646,0.0039158,0.3757286,0.005493,65.99586029,0.0280269,0.0158889,0.0054546,65.99586029,0.0045615,0.3594815,3.15106225
2020-02-23 06:19:00,0.0361163,0.0192036,0.0025096,0.3716199,0.0042231,65.92783432,0.0300053,0.0120096,0.0047277,65.92783432,0.0026261,0.3600766,3.150183201
2020-02-23 06:29:00,0.0364799,0.011619,0.0030527,0.3528202,0.0040022,66.13195,0.0304641,0.0120664,0.0041989,66.13195,0.0034477,0.3660851,3.15057373
2020-02-23 06:40:00,0.0341697,0.0169699,0.0045647,0.3606905,0.0042776,65.99586029,0.0318135,0.0121388,0.0051182,65.99586029,0.0029221,0.3483723,3.150378466
2020-02-23 06:50:00,0.0327628,0.012661,0.0049634,0.3782047,0.0049356,66.06392746,0.0329249,0.0140486,0.0048151,66.06392746,0.0033329,0.3567312,3.150476217
2020-02-23 07:00:00,0.0324657,0.0153643,0.0036409,0.345994,0.0046555,65.89382477,0.0268664,0.0133808,0.0050836,65.89382477,0.0036366,0.3630824,3.150280952
2020-02-23 07:09:00,0.0365971,0.0114023,0.0048219,0.3545369,0.0041389,65.89382477,0.0277062,0.0130639,0.0039905,65.89382477,0.0035355,0.3586369,3.150280952
2020-02-23 07:19:00,0.0305852,0.0139552,0.0053762,0.3440197,0.0045699,65.79174461,0.0300815,0.013702,0.0042762,65.79174461,0.0054472,0.3652946,3.149987936
2020-02-23 07:29:00,0.0299132,0.01384,0.0045713,0.3527361,0.0049728,66.67627106,0.0312932,0.0144073,0.0043107,66.67627106,0.0059356,0.3784358,3.149694681
2020-02-23 07:39:00,0.0336736,0.0144227,0.0042905,0.3709744,0.0037486,65.96184731,0.0297284,0.0123514,0.0044731,65.96184731,0.003342,0.3573564,3.149401665
2020-02-23 07:50:00,0.0359992,0.0137283,0.0038339,0.3671179,0.0050372,66.02991104,0.0331556,0.0164143,0.0041374,66.02991104,0.007449,0.3768427,3.149694681
2020-02-23 08:00:00,0.0434512,0.0140068,0.0036781,0.3700632,0.0044276,65.79174461,0.0285702,0.0145321,0.0040038,65.79174461,0.001572,0.3652135,3.149499416
2020-02-23 08:10:00,0.0326147,0.0165165,0.0022825,0.3668007,0.0053235,66.06392746,0.0312156,0.0141845,0.0041652,66.06392746,0.0031305,0.3468273,3.1492064
2020-02-23 08:19:00,0.0300152,0.0121483,0.0044755,0.3504987,0.004591,66.06392746,0.0312638,0.0138851,0.0044567,66.06392746,0.0037267,0.3474976,3.1492064
2020-02-23 08:29:00,0.0371446,0.0147297,0.005635,0.3613983,0.0045678,66.30205269,0.0451832,0.0156699,0.005062,66.30205269,0.0038345,0.3664428,3.14959693
2020-02-23 08:39:00,0.0400616,0.0129565,0.0023431,0.3577425,0.0043967,66.30205269,0.0292179,0.0137201,0.0043949,66.30205269,0.0040732,0.358706,3.14959693
2020-02-23 08:49:00,0.0371836,0.017643,0.0052096,0.3658514,0.0041464,65.89382477,0.0299423,0.0122465,0.00466,65.89382477,0.0024446,0.3392528,3.150085449
2020-02-23 08:59:00,0.0319,0.0144131,0.0031817,0.3440875,0.004523,66.16596298,0.0389053,0.0136805,0.0048771,66.16596298,0.0031287,0.3687723,3.14871788
2020-02-23 09:10:00,0.0353622,0.016939,0.0023906,0.3542549,0.004168,65.99586029,0.0346899,0.0136235,0.0052128,65.99586029,0.0034381,0.3679758,3.149304152
2020-02-23 09:20:00,0.0332239,0.0142339,0.0052452,0.3602295,0.0046227,65.99586029,0.032529,0.0127555,0.0044963,65.99586029,0.0035052,0.3614052,3.148620129
2020-02-23 09:30:00,0.0349089,0.01152,0.0035501,0.3708742,0.0050212,65.89382477,0.0286702,0.0139973,0.0042326,65.89382477,0.0040029,0.3573985,3.1492064
2020-02-23 09:39:00,0.0353454,0.0156837,0.0026847,0.373597,0.0039806,65.89382477,0.0313325,0.0126603,0.0052774,65.89382477,0.002815,0.3598753,3.1492064
2020-02-23 09:49:00,0.0335087,0.0129769,0.0018654,0.3696564,0.004446,65.75773163,0.0315318,0.0151159,0.0041443,65.75773163,0.0033908,0.3652916,3.148913145
2020-02-23 09:59:00,0.0283336,0.0134014,0.0036962,0.3544664,0.0042702,66.37011986,0.0348041,0.011601,0.0044622,66.37011986,0.0039115,0.3679216,3.149792433
2020-02-23 10:09:00,0.0317757,0.0147309,0.0038026,0.3858336,0.0047546,65.89382477,0.0282677,0.0174557,0.0050406,65.89382477,0.0035071,0.3537556,3.14871788
2020-02-23 10:20:00,0.032429,0.0117439,0.0022737,0.3693634,0.0048218,65.89382477,0.031571,0.0123731,0.0039503,65.89382477,0.0037067,0.3587661,3.149011135
2020-02-23 10:30:00,0.0325246,0.0121038,0.0023645,0.3618025,0.0042841,65.89382477,0.0273055,0.014246,0.0037724,65.89382477,0.0022565,0.371258,3.148913145
2020-02-23 10:39:00,0.0375974,0.0138731,0.0045889,0.3511876,0.0042841,65.89382477,0.0273055,0.014246,0.004341,65.89382477,0.0022565,0.371258,3.148913145
2020-02-23 10:49:00,0.0386686,0.012635,0.006373,0.3761165,0.0042745,65.79174461,0.0285555,0.0125626,0.004658,65.79174461,0.003584,0.3710055,3.148229599
2020-02-23 10:59:00,0.0320125,0.016377,0.004949,0.3543497,0.0047872,65.92783432,0.0355154,0.0137577,0.0053555,65.92783432,0.0046037,0.3757035,3.148815632
2020-02-23 11:09:00,0.0335763,0.0112961,0.0024188,0.3559715,0.0049761,66.09793701,0.0287091,0.0205084,0.0040382,66.09793701,0.0039786,0.3723521,3.1492064
2020-02-23 11:19:00,0.0308952,0.0137377,0.0039422,0.3678963,0.0055721,65.72372208,0.0273424,0.0147443,0.0043945,65.72372208,0.0055659,0.3511436,3.148815632
2020-02-23 11:30:00,0.0342039,0.012885,0.0040876,0.3812178,0.0038883,65.65565491,0.0292232,0.0103955,0.0041939,65.65565491,0.0029824,0.3610746,3.148522615
2020-02-23 11:40:00,0.0344272,0.0134856,0.0046683,0.3839026,0.0041332,66.02991104,0.0291943,0.012975,0.0050218,66.02991104,0.0023677,0.3541463,3.148424864
2020-02-23 11:50:00,0.0335631,0.0136839,0.0043284,0.379436,0.0050226,66.20001717,0.0314986,0.014029,0.004559,66.20001717,0.0041913,0.3515523,3.14871788
2020-02-23 11:59:00,0.0319427,0.0144708,0.0037131,0.3642921,0.0035005,66.20001717,0.0321652,0.0118505,0.0047845,66.20001717,0.0023498,0.3736536,3.14871788
2020-02-23 12:09:00,0.0316835,0.0142638,0.0041833,0.3538074,0.0040618,66.16596298,0.0292644,0.0129963,0.0042551,66.16596298,0.0038905,0.3616456,3.148034334
2020-02-23 12:19:00,0.03386,0.0149933,0.0030437,0.3698679,0.0049648,65.55361595,0.0295622,0.0193652,0.0041005,65.55361595,0.00587,0.3849733,3.148229599
2020-02-23 12:29:00,0.0340541,0.0149641,0.0027104,0.3579351,0.0051731,65.92783432,0.0370222,0.0149641,0.0047906,65.92783432,0.0042316,0.3579907,3.148620129
2020-02-23 12:40:00,0.0347833,0.0153725,0.0025609,0.3817276,0.0045943,66.20001717,0.0296511,0.0156378,0.0039902,66.20001717,0.0048215,0.3591539,3.148229599
2020-02-23 12:50:00,0.03542,0.0136899,0.0029562,0.3669606,0.0045805,65.89382477,0.0305808,0.0150746,0.0046198,65.89382477,0.0020502,0.3465357,3.148131847
2020-02-23 13:00:00,0.0338967,0.0160615,0.0030904,0.3341696,0.0043915,66.23403015,0.0302949,0.0141155,0.0048222,66.23403015,0.0042193,0.352929,3.148034334
2020-02-23 13:09:00,0.0326549,0.0120322,0.0036124,0.3383325,0.0047451,66.23403015,0.0333397,0.0153168,0.0043991,66.23403015,0.0031562,0.3520844,3.148034334
2020-02-23 13:19:00,0.0334874,0.0123922,0.002947,0.3724336,0.0051549,66.02991104,0.0323718,0.0153385,0.004371,66.02991104,0.0048867,0.359193,3.148327351
2020-02-23 13:29:00,0.0391584,0.0135908,0.005072,0.3540704,0.0043356,66.20001717,0.0312045,0.0130279,0.0047638,66.20001717,0.0040699,0.3420722,3.148034334
2020-02-23 13:39:00,0.0340437,0.0156923,0.0021256,0.3728214,0.0050258,66.13195,0.0342911,0.0146818,0.0040829,66.13195,0.005496,0.3709845,3.148229599
2020-02-23 13:50:00,0.0326424,0.0120867,0.00249,0.3625348,0.0056464,66.09793701,0.0286118,0.0176325,0.0039164,66.09793701,0.0048351,0.3524571,3.148034334
2020-02-23 14:00:00,0.0295607,0.0180162,0.0051656,0.3514099,0.0039108,65.8257576,0.0379568,0.0123962,0.005848,65.8257576,0.0035908,0.3548587,3.148815632
2020-02-23 14:10:00,0.0404322,0.0128248,0.0026565,0.3605712,0.0051346,66.23403015,0.0316256,0.0156322,0.0043277,66.23403015,0.0060545,0.3679277,3.14871788
2020-02-23 14:19:00,0.0335309,0.0147248,0.0053214,0.3585562,0.0047085,66.23403015,0.0310179,0.012423,0.0050546,66.23403015,0.0027042,0.3490516,3.14871788
2020-02-23 14:29:00,0.0324566,0.0162764,0.0039782,0.3512229,0.0041993,66.06392746,0.0352179,0.0124613,0.0045793,66.06392746,0.0028196,0.3555259,3.147741079
2020-02-23 14:39:00,0.03181,0.0168768,0.0030147,0.3493462,0.0049625,65.89382477,0.0295933,0.0136739,0.0048124,65.89382477,0.0043873,0.3577833,3.147545815
2020-02-23 14:49:00,0.0342767,0.0161501,0.0046421,0.3590768,0.0040692,66.02991104,0.0344632,0.01239,0.00445,66.02991104,0.00295,0.3504462,3.147936344
2020-02-23 15:00:00,0.031536,0.0147023,0.0029525,0.3560123,0.0050413,65.99586029,0.0330185,0.0165027,0.0048278,65.99586029,0.0036884,0.3626496,3.147448063
2020-02-23 15:10:00,0.0344653,0.0133744,0.0039732,0.3601589,0.0047529,65.92783432,0.0286993,0.015246,0.0043907,65.92783432,0.0049051,0.362364,3.147448063
2020-02-23 15:20:00,0.0367054,0.0176115,0.0051648,0.3556434,0.0044666,65.89382477,0.0301077,0.0134301,0.0052265,65.89382477,0.0040693,0.3510714,3.147741079
2020-02-23 15:29:00,0.0338272,0.0124291,0.0033307,0.3692632,0.0039368,65.89382477,0.0270537,0.0122274,0.0038679,65.89382477,0.0027048,0.3504252,3.147741079
2020-02-23 15:39:00,0.0325164,0.0147706,0.0050881,0.3625455,0.0042012,65.99586029,0.0411132,0.0132767,0.0050354,65.99586029,0.0024071,0.359743,3.148131847
2020-02-23 15:49:00,0.0368235,0.0138421,0.0051395,0.3495494,0.003642,65.75773163,0.0300613,0.0127797,0.0049725,65.75773163,0.0028525,0.3750092,3.147838831
2020-02-23 15:59:00,0.0361443,0.0184303,0.0042622,0.3592152,0.0040023,66.06392746,0.0307998,0.0159218,0.0059593,66.06392746,0.0024418,0.3673896,3.14686203
2020-02-23 16:10:00,0.0309688,0.0142093,0.002742,0.3679695,0.0046976,66.06392746,0.0300825,0.0129304,0.004812,66.06392746,0.0025483,0.3600947,3.147838831
2020-02-23 16:20:00,0.0346364,0.0146226,0.003346,0.3646012,0.0040056,65.99586029,0.0329585,0.0135473,0.0047404,65.99586029,0.0019569,0.360792,3.147448063
2020-02-23 16:30:00,0.0320104,0.0121641,0.0035093,0.34898,0.0051062,66.09793701,0.0338197,0.0187051,0.0045607,66.09793701,0.0050448,0.3736867,3.147448063
2020-02-23 16:39:00,0.0331503,0.0136992,0.0041942,0.3609047,0.0038875,66.09793701,0.0317049,0.0128715,0.0050131,66.09793701,0.002724,0.3543086,3.147448063
2020-02-23 16:49:00,0.0336909,0.0126712,0.0034333,0.3396018,0.005182,65.48555222,0.0279202,0.0147763,0.004725,65.48555222,0.0050942,0.3653397,3.147155046
2020-02-23 16:59:00,0.0330343,0.0108058,0.0034891,0.3774019,0.0035477,65.99586029,0.0320421,0.0100842,0.0039191,65.99586029,0.0031083,0.3706268,3.14686203
2020-02-23 17:09:00,0.0420303,0.0137323,0.0053233,0.3660847,0.0047387,66.16596298,0.0313481,0.0149994,0.0046178,66.16596298,0.0048246,0.3616937,3.146959543
2020-02-23 17:20:00,0.0340099,0.012015,0.0036737,0.3653063,0.0037273,65.89382477,0.0301002,0.0118062,0.0043526,65.89382477,0.0028636,0.3725776,3.147057533
2020-02-23 17:30:00,0.0359265,0.0163697,0.0041181,0.3594078,0.0044954,66.20001717,0.0287638,0.0183945,0.004722,66.20001717,0.0028557,0.3469205,3.147155046
2020-02-23 17:39:00,0.0341346,0.0132827,0.0044894,0.3618349,0.0049279,66.20001717,0.0318935,0.0140164,0.0046541,66.20001717,0.0034427,0.3619462,3.147155046
2020-02-23 17:49:00,0.0302095,0.0142911,0.0042914,0.362502,0.0038294,66.23403015,0.0290993,0.012737,0.0043876,66.23403015,0.0023225,0.3636595,3.146959543
2020-02-23 17:59:00,0.0448084,0.0180854,0.0023403,0.3519876,0.0049056,66.09793701,0.0298395,0.0133696,0.0050414,66.09793701,0.0047612,0.3576179,3.147252798
2020-02-23 18:09:00,0.0337635,0.0134,0.0052835,0.3607067,0.0039903,66.30205269,0.0313537,0.013226,0.0048335,66.30205269,0.0035395,0.3635483,3.146764278
2020-02-23 18:20:00,0.0328368,0.0155423,0.0037763,0.3669987,0.0044512,66.02991104,0.0322728,0.0127798,0.0049643,66.02991104,0.003945,0.3504552,3.147252798
2020-02-23 18:30:00,0.0358391,0.0161657,0.0030396,0.3544366,0.0045917,66.33606567,0.0292357,0.0160639,0.0049689,66.33606567,0.0042832,0.3605455,3.146373749
2020-02-23 18:40:00,0.0329257,0.0129796,0.0041932,0.3658352,0.0042202,66.33606567,0.0302125,0.0148212,0.0042383,66.33606567,0.0036757,0.335177,3.146666527
2020-02-23 18:49:00,0.0344397,0.0133023,0.0054571,0.366082,0.0037417,66.33606567,0.0277892,0.0132692,0.0046423,66.33606567,0.0026638,0.3722048,3.146666527
2020-02-23 18:59:00,0.0304061,0.0144641,0.0029616,0.3520418,0.0035353,66.33606567,0.0281589,0.0105287,0.0046827,66.33606567,0.0016859,0.3686791,3.146666527
2020-02-23 19:09:00,0.0354995,0.019206,0.0046403,0.3617563,0.0043312,66.2680397,0.0331404,0.0146893,0.0055601,66.2680397,0.0053531,0.3808524,3.147057533
2020-02-23 19:19:00,0.0334715,0.0119275,0.0039581,0.3568015,0.0054122,66.02991104,0.0307126,0.020873,0.0046142,66.02991104,0.0025245,0.3598963,3.146764278
2020-02-23 19:30:00,0.0448066,0.0134523,0.0047331,0.3709148,0.0037514,66.30205269,0.0310604,0.0112109,0.0048137,66.30205269,0.0021474,0.360284,3.146569014
2020-02-23 19:40:00,0.0346907,0.0103044,0.0028158,0.3657918,0.0043211,66.4381424,0.0382912,0.0150939,0.0040399,66.4381424,0.0038906,0.3733951,3.146569014
2020-02-23 19:49:00,0.0348596,0.0124184,0.0018552,0.3621658,0.0045549,66.4381424,0.0314074,0.013086,0.0041002,66.4381424,0.0027901,0.3690007,3.146569014
2020-02-23 19:59:00,0.0310732,0.0122716,0.0043045,0.3677635,0.004315,66.50616837,0.0298099,0.0123088,0.0045196,66.50616837,0.0037669,0.3494453,3.146471262
2020-02-23 20:09:00,0.0341672,0.014026,0.0032994,0.3639124,0.0040725,66.20001717,0.0297774,0.0110877,0.0045534,66.20001717,0.0031846,0.363933,3.146275997
2020-02-23 20:19:00,0.0330302,0.0134369,0.0031086,0.3750425,0.0038804,66.67627106,0.0281381,0.0126837,0.0043511,66.67627106,0.0028221,0.354516,3.146373749
2020-02-23 20:30:00,0.0362204,0.0133766,0.0033106,0.3498669,0.0037596,66.71032524,0.0369026,0.0126841,0.0042045,66.71032524,0.0026772,0.3631515,3.146080732
2020-02-23 20:40:00,0.037668,0.0137951,0.0034449,0.3769247,0.0043832,66.64226151,0.0292227,0.0148169,0.0042737,66.64226151,0.0036749,0.4014658,3.146275997
2020-02-23 20:49:00,0.0342535,0.0158392,0.0026222,0.3665566,0.0043832,66.64226151,0.0292227,0.0148169,0.0050114,66.64226151,0.0036749,0.4014658,3.146275997
2020-02-23 20:59:00,0.0301246,0.0138118,0.0032124,0.3747468,0.0045992,66.64226151,0.0322137,0.0141107,0.0041738,66.64226151,0.0035166,0.3661483,3.146373749
2020-02-23 21:09:00,0.0369754,0.0131318,0.0026041,0.3623801,0.0039927,66.60824509,0.0314187,0.0130996,0.0045262,66.60824509,0.0034879,0.3593463,3.146373749
2020-02-23 21:19:00,0.0326452,0.0169806,0.0035853,0.3768894,0.0047463,66.91444092,0.0318713,0.014254,0.0048452,66.91444092,0.0029402,0.368631,3.146471262
2020-02-23 21:30:00,0.0323049,0.0144863,0.0019367,0.3679831,0.0049112,66.40413284,0.0289464,0.0132948,0.0046592,66.40413284,0.0030491,0.3434278,3.146569014
2020-02-23 21:40:00,0.0403346,0.0150905,0.0063752,0.3707087,0.0050471,66.30205269,0.0316358,0.0147544,0.0046168,66.30205269,0.0042538,0.3663737,3.146569014
2020-02-23 21:50:00,0.0364484,0.0156468,0.0058937,0.3702178,0.0043899,66.57423553,0.0353618,0.0145078,0.0051965,66.57423553,0.0036601,0.3734643,3.146569014
2020-02-23 21:59:00,0.0308047,0.0133506,0.0027341,0.3675845,0.0041061,66.84637375,0.0295759,0.0158126,0.0045667,66.84637375,0.0020166,0.3688384,3.146373749
2020-02-23 22:09:00,0.0329707,0.0145013,0.0043312,0.3750859,0.0045404,66.40413284,0.0304638,0.01382,0.004826,66.40413284,0.002923,0.3680599,3.145982742
2020-02-23 22:19:00,0.0369373,0.0141797,0.002878,0.3600396,0.0040939,66.40413284,0.0278311,0.0122764,0.0042088,66.40413284,0.0036055,0.3643057,3.145982742
2020-02-23 22:29:00,0.0340902,0.0144657,0.0034075,0.3502384,0.0050543,66.77835121,0.0307285,0.0175515,0.0053101,66.77835121,0.0031039,0.3544499,3.146080732
2020-02-23 22:40:00,0.0395365,0.0157173,0.0034913,0.3612654,0.0055594,66.60824509,0.0360097,0.0164563,0.0045189,66.60824509,0.0067829,0.3526134,3.145982742
2020-02-23 22:50:00,0.0318279,0.0129892,0.0049765,0.3480145,0.004315,66.64226151,0.0331862,0.0131673,0.0040775,66.64226151,0.0026521,0.3613571,3.145982742
2020-02-23 22:59:00,0.030789,0.0142694,0.0024407,0.3635707,0.0050877,67.22063675,0.0323893,0.0180989,0.0044176,67.22063675,0.0036648,0.3825296,3.146080732
2020-02-23 23:09:00,0.0295394,0.0134603,0.0026536,0.3477514,0.0048083,66.67627106,0.0310556,0.0134847,0.0041267,66.67627106,0.003439,0.3677353,3.146275997
2020-02-23 23:19:00,0.0332715,0.0156166,0.0038094,0.3544583,0.0045472,66.54022255,0.0321736,0.0146873,0.0048929,66.54022255,0.003626,0.362863,3.145885229
2020-02-23 23:29:00,0.0328528,0.0137595,0.0030631,0.3855759,0.0038524,66.57423553,0.0300735,0.0129541,0.0041307,66.57423553,0.0032572,0.3617569,3.145982742
2020-02-23 23:40:00,0.0319227,0.0145956,0.0044234,0.37194,0.0039784,66.57423553,0.0351216,0.0157168,0.0051066,66.57423553,0.0032506,0.3601458,3.146569014
2020-02-23 23:50:00,0.0350434,0.014921,0.0033428,0.3496852,0.0039302,66.33606567,0.0321552,0.0129329,0.0048089,66.33606567,0.0026522,0.3796411,3.145982742
2020-02-24 00:00:00,0.035728,0.0145336,0.0053693,0.3593317,0.00482,66.50616837,0.0299667,0.0127952,0.0051852,66.50616837,0.0048675,0.3520242,3.146275997
2020-02-24 00:09:00,0.0279183,0.0129423,0.0037079,0.3643869,0.0045158,66.50616837,0.0300653,0.013304,0.0041038,66.50616837,0.0027173,0.3521204,3.146275997
2020-02-24 00:19:00,0.0358992,0.0182699,0.005214,0.3664834,0.0043272,66.50616837,0.0299496,0.0121993,0.004905,66.50616837,0.0029586,0.3438246,3.146471262
2020-02-24 00:29:00,0.0287392,0.0156836,0.0055375,0.3748174,0.0067204,66.71032524,0.0346939,0.01782,0.0055872,66.71032524,0.0074167,0.3607169,3.145885229
2020-02-24 00:39:00,0.0309047,0.0134647,0.0039249,0.3588707,0.0045967,66.64226151,0.0289412,0.0127975,0.004971,66.64226151,0.0039058,0.3562353,3.145299196
2020-02-24 00:50:00,0.0353247,0.0123257,0.0035422,0.3570455,0.0048706,66.8123642,0.0284601,0.0170861,0.0037193,66.8123642,0.0027758,0.351366,3.145689726
2020-02-24 01:00:00,0.040375,0.014093,0.0041252,0.3461866,0.0045692,66.60824509,0.0298601,0.0150092,0.0042038,66.60824509,0.0031183,0.3626105,3.145299196
2020-02-24 01:10:00,0.0322117,0.0138488,0.0044683,0.3416195,0.0040726,66.67627106,0.0379647,0.0137023,0.0049982,66.67627106,0.002644,0.3676872,3.145592213
2020-02-24 01:19:00,0.0369937,0.0146875,0.0043554,0.3625401,0.004527,66.67627106,0.0326523,0.0150892,0.00481,66.67627106,0.004444,0.3667284,3.145592213
2020-02-24 01:29:00,0.0361814,0.0166663,0.0026076,0.3809764,0.0040287,66.47215881,0.0327633,0.0127283,0.0043268,66.47215881,0.0030334,0.3451381,3.145396948
2020-02-24 01:39:00,0.0343556,0.0146471,0.0043729,0.364745,0.0038852,66.74433823,0.0304708,0.0129671,0.0041604,66.74433823,0.0032952,0.381189,3.145689726
2020-02-24 01:50:00,0.0305298,0.0142139,0.0052646,0.370169,0.0042034,66.74433823,0.0281471,0.0131703,0.004785,66.74433823,0.0041929,0.353461,3.145299196
2020-02-24 02:00:00,0.0374449,0.0124171,0.003358,0.3709528,0.0038169,66.77835121,0.0318621,0.0124725,0.0047807,66.77835121,0.0032205,0.3591539,3.144712925
2020-02-24 02:10:00,0.0391518,0.0159594,0.0038056,0.3595949,0.005028,66.91444092,0.0293265,0.0163906,0.0054011,66.91444092,0.0045891,0.363413,3.145103931
2020-02-24 02:19:00,0.0303717,0.0149765,0.00376,0.3594403,0.0045611,66.91444092,0.0269753,0.0127632,0.0047983,66.91444092,0.0023217,0.3456461,3.145103931
2020-02-24 02:29:00,0.032587,0.0128691,0.0038111,0.3653715,0.0043789,66.88043137,0.0292935,0.0136167,0.0041326,66.88043137,0.0049095,0.3762776,3.145201445
2020-02-24 02:39:00,0.0340691,0.0165186,0.0026678,0.3780718,0.0037245,66.40413284,0.0379276,0.0125354,0.0052881,66.40413284,0.0027295,0.3740714,3.145201445
2020-02-24 02:49:00,0.0328457,0.0129132,0.0046475,0.3654935,0.0045805,66.40413284,0.0297619,0.0122476,0.004261,66.40413284,0.0052542,0.3714053,3.145201445
2020-02-24 03:00:00,0.034473,0.0183127,0.0076273,0.3766263,0.0042733,66.4381424,0.0295652,0.0129297,0.0055629,66.4381424,0.0046706,0.3475817,3.145689726
2020-02-24 03:10:00,0.0351471,0.0167218,0.0026286,0.3551146,0.0035944,66.64226151,0.0314675,0.011528,0.0047489,66.64226151,0.002903,0.3758688,3.145689726
2020-02-24 03:20:00,0.0395198,0.0149935,0.0063397,0.3477948,0.0039296,66.47215881,0.0298423,0.0113937,0.0049358,66.47215881,0.0039537,0.3747477,3.145396948
2020-02-24 03:29:00,0.0365124,0.0125189,0.0024866,0.3575554,0.0052569,66.30205269,0.031347,0.0147237,0.0039425,66.30205269,0.0039565,0.3518529,3.144908428
2020-02-24 03:39:00,0.0320069,0.014317,0.0029304,0.3664942,0.0043229,66.06392746,0.0306552,0.0153293,0.0041449,66.06392746,0.0033192,0.3737017,3.144908428
2020-02-24 03:49:00,0.039432,0.0126707,0.003012,0.3547946,0.0050308,66.2680397,0.0397567,0.0162246,0.0043966,66.2680397,0.0036144,0.3714053,3.144712925
2020-02-24 03:59:00,0.0384429,0.0132207,0.0035896,0.3645578,0.0047399,65.99586029,0.0316377,0.0159397,0.0045279,65.99586029,0.0033551,0.3594845,3.145005941
2020-02-24 04:10:00,0.041225,0.0142066,0.0035991,0.3536501,0.0047829,66.09793701,0.0296237,0.0154981,0.0045112,66.09793701,0.0030313,0.3668877,3.145299196
2020-02-24 04:20:00,0.0314797,0.012955,0.0053827,0.3462815,0.0042055,66.23403015,0.0281556,0.0144264,0.0046616,66.23403015,0.003501,0.3629892,3.145005941
2020-02-24 04:30:00,0.0306689,0.0141212,0.0062862,0.346672,0.00474,66.20001717,0.0273001,0.0150401,0.0050437,66.20001717,0.0029731,0.3512938,3.145299196
2020-02-24 04:39:00,0.0367985,0.0155467,0.0046981,0.3553559,0.0046353,66.20001717,0.0292247,0.0141855,0.004802,66.20001717,0.003579,0.3744922,3.145299196
2020-02-24 04:49:00,0.0332585,0.014689,0.0039395,0.3658406,0.0043358,66.20001717,0.0304268,0.0130264,0.0047631,66.20001717,0.0031625,0.3507077,3.145103931
2020-02-24 04:59:00,0.0328435,0.0140309,0.0029986,0.3521287,0.0048275,66.06392746,0.0332175,0.0148711,0.0045158,66.06392746,0.0034667,0.3760041,3.144615412
2020-02-24 05:09:00,0.0304442,0.0164044,0.0032309,0.3720674,0.0056238,66.16596298,0.0339936,0.0191921,0.0044789,66.16596298,0.0070096,0.3652315,3.144224644
2020-02-24 05:20:00,0.0383125,0.013915,0.0027603,0.3682137,0.0046787,66.09793701,0.0345047,0.013564,0.0044811,66.09793701,0.0028756,0.36182,3.144224644
2020-02-24 05:30:00,0.0341909,0.0159801,0.0041838,0.3699981,0.0043216,66.13195,0.0346774,0.0151908,0.0053844,66.13195,0.0033393,0.36601,3.14402914
2020-02-24 05:40:00,0.0378858,0.0145867,0.00247,0.3705866,0.0043691,65.96184731,0.0273467,0.0133466,0.004167,65.96184731,0.0029689,0.3541824,3.14451766
2020-02-24 05:49:00,0.029003,0.0113217,0.002062,0.3436183,0.0045062,65.96184731,0.0297983,0.0128522,0.0041857,65.96184731,0.0040424,0.3533678,3.14451766
2020-02-24 05:59:00,0.0303841,0.0120201,0.0036669,0.3661525,0.0039291,66.20001717,0.0290771,0.0148409,0.004333,66.20001717,0.0027214,0.3637827,3.14402914
2020-02-24 06:09:00,0.0308372,0.0145372,0.0023001,0.3540406,0.0053462,66.06392746,0.032077,0.0167405,0.0045028,66.06392746,0.0027118,0.3714775,3.14451766
2020-02-24 06:19:00,0.0337481,0.0128467,0.0027519,0.3734858,0.0044973,66.09793701,0.0308936,0.0168307,0.0041331,66.09793701,0.0034034,0.3689436,3.143736124
2020-02-24 06:30:00,0.0333752,0.0136047,0.002989,0.3650677,0.0041645,65.48555222,0.0316171,0.0122314,0.0051524,65.48555222,0.0042181,0.3523068,3.14402914
2020-02-24 06:40:00,0.035926,0.014463,0.0023081,0.3584938,0.0042773,65.96184731,0.0348986,0.0119553,0.0046268,65.96184731,0.0026159,0.3455919,3.144712925
